LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID28127 → ID28170,0,28127,28170,0.18320825704678223,0.6184747371091714,1.2050133049189695,1.2050133049189695,6.5,355.103549997115,206.68708167445618,0.0,
ID28301 → ID28532,0,28301,28532,0.3719951923077065,0.8222299862473181,3.4818270970477045,3.4818270970477045,12.5,343.7161238232667,196.51432694289838,0.0,
ID28679 → ID28686,0,28679,28686,0.09152716677139472,0.5025734969963148,0.22823841766754388,0.22823841766754388,29.5,338.53363938036495,187.7069137740861,0.0,
ID28162 → ID28139,0,28162,28139,0.3800178412132025,0.1022268431889287,3.196389829885374,3.196389829885374,9.5,348.5357773020661,201.34270539392168,0.0,
ID28075 → ID28127,0,28075,28127,0.3596692752804914,0.2612470521029837,3.2452025308342476,3.2452025308342476,5.5,356.81509912230285,207.97530545562913,0.0,
ID29032 → ID28795,0,29032,28795,0.10674418604652125,1.493494336795443,0.7520158974907145,0.7520158974907145,32.5,337.6880423549644,186.47309278411512,0.0,
ID28890 → ID28870,0,28890,28870,0.26436781609195403,0.011722038276589764,2.198767240797495,2.198767240797495,35.5,338.3827375730994,184.66548976608186,0.0,
ID28123 → ID28075,0,28123,28075,0.38683462007317915,0.481526126475784,3.166951449715446,3.166951449715446,4.5,359.41980232615117,209.7974162634572,0.0,
ID28304 → ID28361,0,28304,28361,0.19219396806624856,0.8719925999430282,1.371375965362975,1.371375965362975,17.5,340.4994734679201,195.09155429701548,0.0,
ID28634 → ID28643,0,28634,28643,0.30828220858895705,0.34214870288258054,2.367822258444736,2.367822258444736,24.5,342.2323982651519,190.48532658865113,0.0,
ID28170 → ID28056,0,28170,28056,0.40704682429299954,0.3839037279831676,3.799544293726863,3.799544293726863,7.5,353.3968951059062,204.90323953589242,0.0,
