LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID21738 → ID21749,0,21738,21749,0.038589835829679564,1.1090653750173232,0.4589487931514364,0.4589487931514364,4.5,171.53614964534555,36.555269077061496,0.0,
ID21873 → ID21791,0,21873,21791,0.03780043157973079,0.45043391577704084,0.40100399778117735,0.40100399778117735,9.5,170.32596471575562,38.224975805191264,0.0,
ID22004 → ID22008,0,22004,22008,0.0849416726729133,0.2613364013556152,1.059624839289313,1.059624839289313,15.5,172.68848494891017,35.250506639159546,0.0,
ID21706 → ID22724,0,21706,22724,0.07733610070838726,0.4198862742291087,0.9084507793543345,0.9084507793543345,7.5,171.34810645449113,38.41501647338278,0.0,
ID22208 → ID22256,0,22208,22256,0.08249952119427151,2.8045271665765505,1.116432504868461,1.116432504868461,24.5,173.47469304525143,33.213776929343766,0.0,
ID22260 → ID22286,0,22260,22286,0.10068099879823744,0.27731291807019154,1.4360789590531295,1.4360789590531295,26.5,175.16063888344078,32.52330129847671,0.0,
ID22560 → ID22577,0,22560,22577,0.07336274571969814,3.1044041680566266,0.5775825469652034,0.5775825469652034,37.5,173.1070097812156,31.72733021437191,0.0,
ID21850 → ID22137,0,21850,22137,0.08302247852030953,0.19870113954846155,0.9375933117706633,0.9375933117706633,2.5,172.03245805512753,35.39744799691834,0.0,
ID21749 → ID21730,0,21749,21730,0.05216231079217026,1.8015307230116344,0.5403288155865248,0.5403288155865248,5.5,171.50325195602704,36.86544497880221,0.0,
ID22008 → ID22046,0,22008,22046,0.04540808091676862,0.7215805955372765,0.5302959893853337,0.5302959893853337,16.5,172.9496790257416,34.54785835305956,0.0,
ID22206 → ID22185,0,22206,22185,0.0633520905114564,1.1697824623317583,0.8110463317187488,0.8110463317187488,22.5,172.9670697377017,33.3395834932638,0.0,
