LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,0.4141391415492234,172.99915440250373,34.232564131280704,0.0,0.8171806949009516,1.8845191303566937,0.17678620054307667,0.8110463317187488,0.4121648441443578,880.7619047619048,33.504408490939014,6.461931556990918,0.012360735801714685,0.010100954671932278,0.012360735801714685,1.4035518961554196
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,8.814323556966658,285.99617694826117,323.89340884235685,0.0,0.747520304070092,1.4957226130593944,0.16930386661130117,0.7084723881749427,0.3719283878288586,628.0952380952381,30.648332466873782,8.814323556966658,0.2875955344876792,0.21498350138943068,0.2875955344876793,1.174863625780017
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,9.166106320924664,368.9070801973587,408.44225898919456,0.0,0.6166653523249795,1.6623816888438527,0.05220334258963246,0.5347179976584416,0.3806755500640124,639.7857142857143,25.283279445324165,9.166106320924664,0.36253628967502566,0.22356356880304057,0.3625362896750257,0.9617848595891287
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,2.5380918783391997,368.6063333809176,145.6890944139674,0.0,0.7313596979766974,1.439501102686254,0.02972537867489146,0.7129273063147631,0.3725128670139567,582.3571428571429,29.98574761704461,4.175036213811992,0.08464327489025113,0.06190467995949268,0.08464327489025118,1.431106038161641
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,10.062461654827455,128.3968056139623,425.4769475377823,0.0,0.8198997388833155,1.9206531655251062,0.10072375668787609,0.8327289435486293,0.3671109213527459,563.8571428571429,33.61588929421594,12.314972672414589,0.2993364705231474,0.24542589402018183,0.29933647052314744,1.058340459641952
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,2.4499908832101496,235.9528544011126,336.8219943156849,0.0,0.6503541424960333,1.8656421804393675,0.062337449220291524,0.5468250767048266,0.3656434314202711,644.2142857142857,26.66451984233737,5.8785017146511445,0.09188205516906046,0.05975587520024755,0.09188205516906048,1.4693829986797595
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,6.80173190471209,47.23037085839103,61.45814042997759,0.0,0.894885260179074,1.9955046638292577,0.15789412974677353,0.8805854993107276,0.4088693132488867,576.8571428571429,36.69029566734204,6.80173190471209,0.1853823137971139,0.16589590011492902,0.18538231379711392,1.5648004396876618
