LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,12.093087206839833,66.47212692024623,90.57189169262956,0.0,0.9143029752038463,2.044402993448315,0.14869068153702297,0.8623283994170156,0.437769470833321,705.1190476190476,37.48642198335768,12.093087206839833,0.3225991323527391,0.2949533465082886,0.3225991323527389,1.5210812375935199
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,1.9673061259370794,415.74289926376906,240.70926543371348,0.0,1.0169129863794908,2.903962373556816,0.17262166036255336,0.915213674991138,0.5992098288053902,812.4047619047619,41.693432441559125,5.959446019820404,0.047185036365010584,0.04798307624236779,0.04718503636501059,1.4716184213763406
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,11.528465693933196,459.94398356378855,88.23951117541861,0.0,0.5428367644059204,1.345939452638444,0.05763624884542127,0.4894002146159689,0.3128475775363548,560.4761904761905,22.256307340642735,11.528465693933196,0.5179864528955713,0.2811820900959316,0.5179864528955712,1.3642648908879123
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,16.703841875774906,408.13469034812925,90.76764950426005,0.0,0.8761385060919057,2.28431970360894,0.14288067917617778,0.8798848331514156,0.4740415306074508,614.5952380952381,35.921678749768134,18.79979130337599,0.4650072729655689,0.40741077745792453,0.4650072729655689,1.0529739567671712
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,1.2997691661272084,483.5690190626111,248.79030001828602,0.0,0.5718413866159515,1.4413623279978898,0.1894598379267893,0.5100092952110227,0.295463058588854,696.3333333333334,23.445496851254024,2.9130676739154433,0.055437902398630036,0.0317016869787124,0.05543790239863007,1.3927489797820523
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,5.944903582346988,368.2666977744136,117.61019766763341,0.0,0.6971214509320395,2.043827835914029,0.07902783666252305,0.6145072606841034,0.3929940286768931,679.5952380952381,28.581979488213626,8.33086096159574,0.20799481662207797,0.14499764834992654,0.20799481662207805,1.2304932417207335
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,5.575138100346838,337.7914312935628,374.4622806475192,0.0,0.638885695277401,1.4134346644969222,0.1389589562427267,0.5347903868943845,0.3637700309379209,820.8333333333334,26.194313506373433,5.711278849177728,0.21283772521812153,0.13597897805723996,0.21283772521812147,1.6936513729608642
