LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID35820 → ID35841,0,35820,35841,0.06496927129060581,2.2330054928802157,0.5557554848518621,0.5557554848518621,20.5,31.857473792503548,232.92549731179474,0.0,
ID36025 → ID36026,0,36025,36026,0.04406381656191671,1.9202985281513725,0.396732835161811,0.396732835161811,36.5,33.83450455452295,233.6429576974155,0.0,
ID35670 → ID35708,0,35670,35708,0.16696428571428568,0.24444352889477172,1.7244855307327258,1.7244855307327258,3.5,32.80772095207,231.74335859295311,0.0,
ID35684 → ID36102,0,35684,36102,0.09718991638900898,0.10544068995522694,1.047228248998577,1.047228248998577,5.5,33.915512836212166,232.83019888785844,0.0,
ID35831 → ID35734,0,35831,35734,0.05732344291796765,2.969651362845237,0.42548633728906193,0.42548633728906193,11.5,33.559407280350676,232.80788287184515,0.0,
ID35856 → ID35859,0,35856,35859,0.07474110760918506,0.4899465641400003,0.564430829753552,0.564430829753552,22.5,33.33704863347428,231.95547648717016,0.0,
ID35664 → ID35644,0,35664,35644,0.15419387242591598,0.7110921195440393,1.297500739510777,1.297500739510777,1.5,30.67377944251936,230.90374361083298,0.0,
ID36102 → ID35697,0,36102,35697,0.11477516059957171,1.5004908135615587,0.9172011709749328,0.9172011709749328,6.5,34.539438807360355,233.18928064971797,0.0,
ID36061 → ID36044,0,36061,36044,0.0895975702353834,1.002396335858917,0.7075452752853736,0.7075452752853736,38.5,33.303169335697376,234.74545084864326,0.0,
ID36068 → ID36082,0,36068,36082,0.14138643426329378,0.6853261339630736,1.3379745239925458,1.3379745239925458,40.5,32.18289323548365,237.00089435599392,0.0,
ID35859 → ID35879,0,35859,35879,0.06912840844387369,1.4154803172426305,0.6555570635237322,0.6555570635237322,23.5,33.75391599103121,232.16023311248165,0.0,
