LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID35776,35776,0,537.0,34.341063698206554,232.2176870748299,0.0,17.0,17,13.098436114783444,1,,526.139146567718,536.0,246.0,748.0,283589.0,79.784358111539,0.4553844872633291,4.126799288644426,0.09814487470242962,-0.10832931242783363,17.983280235050415,9.808633467301403,1.0707585784638383,1.8334134204321593,539.0000000000001,91.36301243751485,0.8114426067827452,0.9694244604316549,3.9352835321014346
ID35841,35841,0,549.0,32.11136432695229,233.03843816469157,0.0,21.0,21,13.21336340875438,1,,520.952641165756,524.0,274.0,714.0,286003.0,76.21397998890193,0.45039307093453507,4.245213947599898,0.1118068931686681,-0.10346100282016438,17.727604604742936,10.337599898096476,1.090113906133787,1.7148665821364615,548.5,91.09124568238467,0.830678966037224,0.9847396768402157,3.889451184877063
ID35908,35908,0,545.0,36.871700429711474,232.64426028238182,0.0,27.0,27,13.146949007195484,1,,539.7859778597787,542.0,310.0,753.0,292564.0,73.79224938426731,0.4669683460402763,4.657014014636299,0.12123513466710045,-0.13863545329019755,18.07822070524635,9.947444988851512,1.0434411982165719,1.8173732778122738,543.0,93.02760165266203,0.7884715808554952,0.963620230700976,3.992196501723416
ID35972,35972,0,565.0,37.157350800582236,231.6985443959243,0.0,32.0,32,13.499348496880142,1,,533.1378708551483,541.0,262.0,736.0,305488.0,83.46748988370737,0.4717125344308438,4.0945540045735,0.2747918310267496,-0.07212091557785712,18.464639691570195,10.302132148937732,1.0590880545271903,1.7923124480085524,572.5,93.95003953476375,0.8150634541380514,0.979469632164243,3.926532727980452
ID36102,36102,0,552.0,34.09993988578299,233.32025849113313,0.0,6.0,6,13.285436834704079,1,,497.46043165467626,500.0,300.0,698.0,276588.0,72.43084467513738,0.42744676498955575,4.113268901177091,-0.13480747401109336,-0.07680619535252795,18.199489114574813,9.896157920639652,0.8726095518132866,1.8390459469747895,554.5,93.22924719022753,0.8016910952939706,0.9635099913119027,3.959144949553094
ID35975,35975,0,558.0,36.615086463923674,231.2814549791294,0.0,33.0,33,13.339236349084567,1,,544.1180679785331,545.0,317.0,732.0,304162.0,77.97633368923836,0.4777562921437924,4.5119463786828495,-0.04386370517484441,0.13730169058138006,18.53767584467376,9.613079671238237,1.060135498498454,1.9283805480295126,558.9999999999999,95.65004727163661,0.7678056328610849,0.9580119965724079,4.045565947274883
ID35724,35724,0,516.0,34.35571658615137,232.43429951690823,0.0,10.0,10,12.834538016621856,1,,527.0462427745665,533.0,287.0,781.0,273537.0,79.1210022219939,0.45349166973189636,4.156652362874919,0.002517857335471572,-0.00724322452842343,17.73112710391957,9.419939308404523,0.9973427886697874,1.882297382542556,517.5,90.98508509527792,0.7855608058122867,0.9654850746268657,3.999585898805355
