LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID43648,43648,0,696.0,480.4687872289731,255.9114843936145,0.0,28.0,28,14.921721260818456,1,,463.27142857142854,465.0,263.0,671.0,324290.0,71.90112457183449,0.40418583437012773,3.709251922266747,0.07083429093658285,0.08925770745564343,19.162538951763388,11.850038303748983,0.11808066759524527,1.6170866676186995,699.4999999999999,99.6888427940356,0.8845135158044113,0.9886925795053003,3.7692304873707134
ID43137,43137,0,671.0,472.18160318645755,258.173139158576,0.0,1.0,1,14.598235126207822,1,,461.0955223880597,460.0,257.0,708.0,308934.0,74.96978849972713,0.3809485374673964,3.393309172499476,0.17439224796188854,-0.036965123749111255,18.576796090183397,11.706115467387455,0.07045641919481405,1.5869308774492488,669.5000000000001,98.84202504595093,0.8611467687442594,0.9766593727206418,3.8200262199899346
ID43650,43650,0,694.0,481.00181028240405,255.69888969345885,0.0,29.0,29,14.825416567837392,1,,464.84470246734395,467.0,224.0,660.0,320278.0,69.48492373667736,0.4046655046155334,3.8545223129093933,0.16577203735630192,-0.0552047570462187,19.0921410130949,11.754968019042922,0.09451247028580685,1.6241763467298114,690.5,99.35893933488114,0.878940858299977,0.9899641577060931,3.781160438129297
ID43906,43906,0,728.0,483.54077401520385,255.07313982953235,0.0,40.0,40,15.175546206116358,1,,458.4779005524862,460.0,235.0,699.0,331938.0,77.01115083715206,0.4063310214078288,3.4402278882105035,0.08332591342215274,-0.022191339387908186,19.00148840653848,12.478233048722931,0.07089111035003458,1.522770758675898,723.5000000000001,101.5278621511358,0.8820189512851052,0.9843537414965986,3.774556875090056
ID43844,43844,0,708.0,482.5115348399247,254.31732580037664,0.0,36.0,36,15.012108426804138,1,,464.5339943342776,467.0,248.0,707.0,327961.0,72.83444438968809,0.40826939844283383,3.698041424127034,0.1030462058942456,0.136134345984286,18.935477873322647,12.06607323830358,0.07391180311772882,1.5693156753940658,708.0000000000001,101.03297472482366,0.8715992370119349,0.9819694868238559,3.7970517074611947
ID43528,43528,0,675.0,478.0288035450517,258.1703594288528,0.0,23.0,23,14.679774962390475,1,,466.76661742983754,465.0,271.0,644.0,316001.0,71.83251317505359,0.40229331407947194,3.7283156531757187,0.029358324607040562,3.240522645413228E-5,19.294208531398716,11.472055473571794,0.09872889306451639,1.6818440754446173,677.0,100.4363415322574,0.8433673097067642,0.9832970225127088,3.8600821775075147
ID43786,43786,0,702.0,482.66986496090976,254.71748400852877,0.0,34.0,34,14.9643244060765,1,,461.81960227272725,461.0,247.0,672.0,325121.0,68.51269041202879,0.4065694955915905,3.8967714335827672,0.11787941656000842,-0.10711360500421521,18.861808258524476,12.153618885436273,0.08794252370673772,1.5519499530404604,703.5000000000001,100.05318698623287,0.8831045295335672,0.9887561489810264,3.772236177629678
