LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID31861 → ID31899,0,31861,31899,0.05584292198880436,0.3689265749632859,0.4994903984197019,0.4994903984197019,34.5,255.66492772015965,349.1306284595442,0.0,
ID31918 → ID31956,0,31918,31956,0.059997941751566475,1.214944907571431,0.5103691645078318,0.5103691645078318,37.5,256.73274885380306,349.5605020614629,0.0,
ID31956 → ID31991,0,31956,31991,0.09171389760644011,1.2991090279761064,1.099760720153276,1.099760720153276,38.5,257.24918865631724,349.9801326310816,0.0,
ID31568 → ID31494,0,31568,31494,0.072388343880889,1.7299797242581259,0.5637798447242303,0.5637798447242303,14.5,253.27278263783518,346.64863533334585,0.0,
ID31577 → ID31614,0,31577,31614,0.07154018640491688,1.7470507216312061,0.49470999749067784,0.49470999749067784,21.5,251.221313783973,348.4644958641197,0.0,
ID31494 → ID31531,0,31494,31531,0.08524195398546641,0.7104279291553488,0.83120866925331,0.83120866925331,15.5,252.88345151058698,347.1761162017911,0.0,
ID31676 → ID31751,0,31676,31751,0.10791770074451845,0.8284484589967432,1.4807249650929548,1.4807249650929548,24.5,251.56200164452594,351.00729475486753,0.0,
ID31792 → ID31762,0,31792,31762,0.14578910120311395,0.9965501275894629,1.775472854750705,1.775472854750705,29.5,252.32783605283606,351.24362082362086,0.0,
ID31382 → ID31287,0,31382,31287,0.05367462091711317,0.6861213133124725,0.333043090989378,0.333043090989378,4.5,251.92225043210374,346.3229024911525,0.0,
ID31949 → ID31994,0,31949,31994,0.06157752831600405,2.7567696334094456,0.4490368894536783,0.4490368894536783,40.5,257.44825450541185,350.51882353467806,0.0,
ID31762 → ID31823,0,31762,31823,0.10355982824990029,2.106980082983288,1.3000974285671503,1.3000974285671503,30.5,253.0616985484588,350.95642694011434,0.0,
