LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID51295 → ID51166,0,51295,51166,0.058204001764837865,0.2667704156800904,0.44471964372157546,0.44471964372157546,13.5,342.7009510691329,503.036334120425,0.0,
ID50981 → ID50956,0,50981,50956,0.05444852750883433,0.6489438394583905,0.49698145306498503,0.49698145306498503,10.5,341.8140527318676,502.47270629192826,0.0,
ID51166 → ID51257,0,51166,51257,0.05476190476190479,0.1528836393852054,0.34826996120816395,0.34826996120816395,14.5,343.02642637239614,503.2607682619647,0.0,
ID50856 → ID50938,0,50856,50938,0.03069536139927731,1.2577433912936555,0.32061524101443584,0.32061524101443584,2.5,342.00018835064884,501.52993010098146,0.0,
ID50817 → ID50981,0,50817,50981,0.06171721744367986,1.6018583401985185,0.4588917729660609,0.4588917729660609,9.5,341.5200087731186,502.1280590010057,0.0,
ID51572 → ID51653,0,51572,51653,0.07500000000003548,1.8124545683204316,0.5091713427550045,0.5091713427550045,27.5,336.69392203659504,502.3301405462742,0.0,
ID51197 → ID51280,0,51197,51280,0.08868080418617463,1.072734970491617,0.7952319477626428,0.7952319477626428,17.5,343.16116322934505,502.61209475414023,0.0,
ID50938 → ID51015,0,50938,51015,0.038104448742782515,3.0354474527406627,0.22761939140664786,0.22761939140664786,3.5,342.0480854107121,501.521368931966,0.0,
ID51688 → ID51663,0,51688,51663,0.13938832252083255,0.512982927833382,1.1484240925446243,1.1484240925446243,29.5,337.7552586116136,502.8562887032092,0.0,
ID51366 → ID51401,0,51366,51401,0.17396184062850728,0.42273000079561723,1.2688819486468774,1.2688819486468774,21.5,341.2259941355531,503.37067954405705,0.0,
ID51663 → ID51745,0,51663,51745,0.06903615691907194,0.8300564002685916,0.6494688967615381,0.6494688967615381,30.5,338.4209290954866,503.34997136590056,0.0,
