LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,4,0,0,0,0,0,3.0,0.0,3.0,1.9475003587650073,10.812309334261347,122.36520953801502,0.0,1.715440875222932,2.139189137468028,1.0277792208096745,1.9793542673910938,0.6008707927965142,737.25,5.146322625668796,1.9793542673910938,0.37842562552360726,0.6491667862550025,0.3784256255236073,2.4064764051238443
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,8.65306311245832,134.7523444121344,319.14834222419347,0.0,0.7904900040568261,1.5304696495442331,0.06031611489412719,0.7376904704636256,0.3840299061400497,525.4047619047619,32.41009016632988,8.65306311245832,0.26698670284625725,0.21105031981605657,0.2669867028462573,1.6755722668704944
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,18.887420475299162,451.26155294509675,126.0318150090471,0.0,1.341868094897031,3.103071382688339,0.051394109335736654,1.1643714850286249,0.7833770356016554,446.2142857142857,55.016591890778265,18.887420475299162,0.34330408020902914,0.46066879208046735,0.3433040802090291,1.380926695674839
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,27.29600655672887,370.09792958507853,151.17494174077663,0.0,1.2477645787965408,2.9652578974507775,0.0599584057786743,1.192930130645558,0.6270778126357781,483.3333333333333,51.15834773065817,27.29600655672887,0.5335591896055494,0.6657562574811919,0.5335591896055494,1.1806809732692125
Track_4,4,4,35,0,0,0,0,0,34.0,0.0,34.0,14.728434458131812,21.655656677924082,337.496383115132,0.0,1.067636329916068,7.029036393603438,0.11588830255894132,1.0159018968388043,1.1417715270865694,805.3142857142857,36.29963521714631,14.728434458131812,0.40574607348050606,0.43318924876858267,0.40574607348050595,1.3580603670769493
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,32.76551799948048,316.4284209065224,153.36691384498818,0.0,1.31292700401001,3.3106791466681744,0.09482801349656675,1.3130853194895933,0.7934996530609723,572.2142857142857,53.830007164410425,32.76551799948048,0.6086850016461324,0.7991589755970848,0.6086850016461325,1.1479132273735662
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,8.562614640473075,115.69467619008125,338.611135830452,0.0,0.6947732791614365,1.6132919268121606,0.03815935536755407,0.6961836158815059,0.3772887111035844,539.452380952381,28.4857044456189,8.562614640473075,0.30059339613031777,0.20884425952373353,0.30059339613031777,1.243219228035882
