LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID33921,33921,0,691.0,190.28910580862856,477.41202699445654,0.0,10.0,10,14.836147960171171,1,,542.7283236994219,541.0,311.0,755.0,375568.0,77.11050694938127,0.4923917709579996,4.644370574786217,0.03927317578469138,-0.043719070250781956,16.924965561347737,13.234054197217574,1.1891546571666545,1.2788949863078365,691.4999999999999,98.57734943515244,0.894226993019566,0.9725738396624473,3.748703091554948
ID33094,33094,0,714.0,191.014064697609,478.938584153774,0.0,0.0,0,15.043880120390321,1,,532.8284106891701,532.0,288.0,775.0,378841.0,75.97157609787014,0.47919858083106753,4.544177370754822,-0.00816980751127271,0.04469192410549404,16.91426303610142,13.563876204124151,1.45774320924153,1.2470080662457366,710.9999999999998,98.00130912253387,0.930284340420786,0.9834024896265557,3.6753362389558015
ID33286,33286,0,698.0,190.39206576125804,476.71825113176084,0.0,17.0,17,14.921721260818458,1,,552.8871428571429,547.0,276.0,801.0,387021.0,89.6774228989941,0.5040645255815409,4.1324064733915575,-0.05369374170491872,-0.035630047993610144,16.559166920990155,13.58997531031692,1.0302252951824051,1.2184839591591572,699.5,97.9469200751337,0.9162542759277409,0.9783216783216785,3.703368470772788
ID33350,33350,0,732.0,189.37582143666438,477.3975753455699,0.0,20.0,20,15.30087975536629,1,,544.1413043478261,546.0,248.0,807.0,400488.0,95.63410503963388,0.5007025589540498,3.7967681598408536,-0.035661333457201905,0.05196641689214754,16.86404489692397,14.110921302249892,0.942811364072464,1.1951058712399674,735.4999999999999,98.39700001755637,0.954616256486845,0.9912398921832882,3.628194152874363
ID33673,33673,0,735.0,184.30878378378378,477.9542792792793,0.0,34.0,34,15.347615963921076,1,,561.3763440860215,561.0,250.0,798.0,417664.0,86.50702383712756,0.5183164998874548,4.430629708366487,0.09283835698135964,0.02911593883748215,16.741081599236548,14.317017846122857,1.058042545864723,1.169313454740866,739.9999999999998,99.98947011840124,0.9301072935432001,0.986009327115256,3.6756860243230234
ID33098,33098,0,718.0,191.22330547818015,477.97562674094706,0.0,3.0,3,15.117754405994356,1,,523.6425591098748,521.0,288.0,713.0,376499.0,72.3043622790762,0.47471332206812195,4.66255801246172,0.10789717881295582,0.005473593170193306,17.096436740417527,13.592083156932784,1.3554466628551078,1.2578231418263,718.0000000000001,98.65939362359326,0.9269523813300528,0.9876203576341132,3.681935868696108
ID33612,33612,0,732.0,187.39504905315994,477.05852156057495,0.0,30.0,30,15.248782635255154,1,,564.0519835841313,567.0,270.0,826.0,412322.0,87.30168151516368,0.5166029261713925,4.401609293267689,0.09072951459244276,-0.036962589617416115,16.744708786154465,14.143105142751692,1.0410977821363396,1.1839485471644173,730.5,99.47279819271976,0.9277296023610678,0.9779116465863453,3.6803932437811624
