LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID40769 → ID40937,0,40769,40937,0.0481217179249257,3.0736959983093097,0.287645952543707,0.287645952543707,27.5,79.87474413470545,114.95208785270967,0.0,
ID39744 → ID39840,0,39744,39840,0.07002806435309517,2.1485474660333717,0.36171349297036287,0.36171349297036287,1.5,85.97344654860994,113.95533176578928,0.0,
ID40768 → ID40769,0,40768,40769,0.1237314961363003,3.0268999565004604,1.425126096039757,1.425126096039757,26.5,80.3958929129278,115.1808704580764,0.0,
ID40802 → ID40824,0,40802,40824,0.0648591575851295,0.04541720729844086,0.6296092303047143,0.6296092303047143,29.5,79.73866193121421,114.68703987307387,0.0,
ID41201 → ID41263,0,41201,41263,0.05452771265505629,0.8491038254896077,0.40813126333203886,0.40813126333203886,37.5,80.52354127697879,113.05312437509843,0.0,
ID39792 → ID39975,0,39792,39975,0.07141104428291711,1.437477585645021,0.8548666926806581,0.8548666926806581,6.5,85.80463397860643,115.63811766469762,0.0,
ID40900 → ID41083,0,40900,41083,0.03596878181201468,1.5776119613739683,0.20793872513704165,0.20793872513704165,31.5,80.17927527261335,115.00582670426323,0.0,
ID39840 → ID39768,0,39840,39768,0.06654664266186527,2.7388355612772624,0.652253758612793,0.652253758612793,2.5,85.89588467979868,114.11194158229,0.0,
ID41424 → ID39848,0,41424,39848,0.04351085530982912,0.7759194253696813,0.22540084340975466,0.22540084340975466,4.5,85.7174180213396,115.00025603783773,0.0,
ID39953 → ID40175,0,39953,40175,0.07738814993954202,2.204371868821454,0.8932670922840776,0.8932670922840776,11.5,83.2077094309684,115.09695656158243,0.0,
ID40937 → ID40802,0,40937,40802,0.027283716111207057,2.769301255772496,0.10989051459257047,0.10989051459257047,28.5,79.96566149286258,114.97884544937851,0.0,
