LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID24448,24448,0,424.0,479.4218009478673,340.2610584518167,0.0,1.0,1,11.589942707777277,1,,1565.6579572446556,1592.0,497.0,2405.0,659142.0,382.6628092529258,0.7200797137819422,3.425647184521986,0.07343267255908555,0.1966139180252731,15.097991184007,9.495839331465355,3.089918559643567,1.589958576276495,422.0,78.40887866252149,0.8625649941528951,0.9917743830787307,3.816884493257209
ID25280,25280,0,483.0,469.9574358974359,346.5263247863248,0.0,40.0,40,12.456968712917197,1,,1501.6543209876543,1525.0,430.0,2595.0,729804.0,397.27178348123704,0.7440541345909613,3.225201246254256,0.024505439676754684,0.12660322427980683,16.351437751854622,9.669188552939866,-0.2173593073312421,1.691086864459071,487.4999999999999,84.68526224683633,0.8542181808490352,0.9798994974874368,3.835487102904206
ID24388,24388,0,475.0,477.2825781524412,345.43466807165436,0.0,9.0,9,12.289753496071786,1,,1406.6624737945492,1408.0,599.0,2167.0,670978.0,335.78745609188167,0.6847384915050951,3.4052395783511504,-0.05489459066205119,0.04020547611865928,15.60331970051889,9.97315350803078,3.118599849868467,1.5645321901397062,474.5,82.28843419025537,0.8805793234907784,0.9834196891191711,3.7776410593944387
ID24905,24905,0,488.0,472.471536351166,346.66632373113856,0.0,28.0,28,12.437789380968079,1,,1444.9795081967213,1451.0,526.0,2344.0,705150.0,357.4378129600147,0.7395495351742456,3.4373333998428937,-0.05475647111186833,0.03198151608575361,16.015323769861233,9.871965325782407,-0.1899342971491263,1.6223034868279314,486.00000000000006,85.37975729266896,0.8377921783619637,0.9720000000000001,3.872904439439071
ID25229,25229,0,489.0,469.98820512820515,346.70307692307694,0.0,39.0,39,12.456968712917197,1,,1486.2708757637474,1496.0,410.0,2483.0,729759.0,390.5859255683554,0.7423118340320471,3.242439424282229,0.0019663939580425636,-0.031156403074428594,16.4672283749677,9.786443327232055,-0.23770404662493894,1.6826571027234674,487.49999999999994,84.3936764779711,0.8601311393965143,0.9898477157360406,3.822280868121426
ID25232,25232,0,507.0,469.84507042253523,346.4302481556003,0.0,38.0,38,12.577758680835945,1,,1453.277665995976,1459.0,414.0,2538.0,722279.0,387.88638821890765,0.7413024157464203,3.1900336803937597,-0.04022197345854266,-0.05767727263370873,16.39641996978297,9.912794910626593,-0.17499664506452825,1.654066296903397,497.00000000000006,86.36858682018851,0.8372489768100905,0.9735553379040157,3.8741605930105028
ID24913,24913,0,527.0,472.6295238095238,347.1752380952381,0.0,25.0,25,12.927207364566026,1,,1346.3574144486693,1361.0,457.0,2090.0,708184.0,318.23905601527395,0.7129642069443087,3.521732162765737,-0.055526985333291964,0.09220817870023273,16.82866852008029,10.169433035088403,-0.20610399714220043,1.654828588970004,525.0,87.27267441522233,0.8661888674557864,0.9849906191369606,3.8088917772284976
