LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID32768,32768,0,770.0,109.6965532286213,62.55388307155322,0.0,11.0,11,15.594510349620348,1,,2606.040789473684,2627.0,692.0,4168.0,1980591.0,728.7292653705795,0.8445967325164357,3.2748616362359444,-0.010909435293353227,0.02322602490348645,20.2995266963475,12.082046525117095,1.2744143902805718,1.680139755640509,764.0000000000001,106.68073149459744,0.8435896694416214,0.981374438021837,3.859573409175508
ID32832,32832,0,774.0,111.3942617666022,65.1728992048141,0.0,39.0,39,15.711439040887685,1,,2801.014193548387,2874.0,573.0,4450.0,2170786.0,782.77746799315,0.8570380669302851,3.3028305657404373,0.08635104276541432,-0.038850625858534354,20.08401415242837,12.575926418426013,1.1728798500774191,1.5970206475605366,775.5000000000002,105.6008993566101,0.8738893211764363,0.9828897338403044,3.792073232453455
ID32386,32386,0,751.0,110.77810912303953,61.916390545615194,0.0,22.0,22,15.497251663623137,1,,2753.916445623342,2817.0,607.0,4866.0,2076453.0,814.0325144467264,0.8542958122187274,3.1172258077377912,0.08239934297304127,0.08167476132583955,20.425187388113997,12.168798134049798,1.2283835052460144,1.6784884721656943,754.5000000000001,105.80379455367144,0.8469672566733134,0.9817826935588813,3.8518700013840004
ID32642,32642,0,759.0,111.27763041556145,65.82029177718833,0.0,33.0,33,15.492115871712883,1,,2812.6560846560847,2870.0,617.0,4681.0,2126368.0,771.6251419642002,0.8552223353206121,3.3606503401836014,-0.03704481610399365,-0.10343267060311302,19.85328095170036,12.282735250500004,1.2319493195320592,1.6163566621605863,754.0000000000002,106.73003550519977,0.8317789053798628,0.9722759509993556,3.8868786408746456
ID32451,32451,0,715.0,111.24700493305144,64.30103359173127,0.0,25.0,25,15.02800266992921,1,,2903.4050632911394,2968.0,603.0,4726.0,2064321.0,803.5026905498239,0.8546483938850311,3.3302449869079638,-0.09730872998129701,-0.031095352895879277,20.26603773443989,11.380022278306878,1.2682073366165367,1.7808434147859222,709.5,104.44562931768631,0.8173004194714865,0.9732510288065843,3.9211555522305708
ID32579,32579,0,747.0,112.8471111111111,67.07511111111111,0.0,30.0,30,15.450968080927582,1,,2818.2383488681758,2923.0,635.0,4619.0,2116497.0,795.6692313899894,0.8555279495243671,3.2661930735486684,0.1851165371823751,0.11666544601119937,20.223883856944635,12.163914979657354,1.2321798086385791,1.6626130559747074,749.9999999999999,104.32676978607022,0.8659236593427566,0.9861932938856016,3.809475010898605
ID32580,32580,0,768.0,112.12244008714597,66.80610021786492,0.0,31.0,31,15.604712843580296,1,,2771.0732984293195,2850.0,725.0,4551.0,2117100.0,773.5462413734377,0.8549294301675848,3.3021333300684135,0.13903926071308526,0.14543007289482834,20.192448240570847,12.442938334206682,1.2420198039287613,1.622803850523,765.0,104.67705343495491,0.8773407890212745,0.9915748541801683,3.784606854125451
