LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,4.270680269439566,110.78471316604306,64.79852125749026,0.0,0.8055694337512772,2.2695830363936866,0.12628768167606222,0.6614656532366113,0.5078788249241201,759.9047619047619,33.028346783802355,4.587340682229538,0.12930348277480175,0.10416293340096502,0.1293034827748017,1.1574284789045963
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,6.045605395301647,192.77357472018534,325.2310534686893,0.0,0.8127866824630472,1.79119606728293,0.17977444758490096,0.7439838904656508,0.44832276443911795,555.0714285714286,33.32425398098493,7.6937810153314725,0.18141757648202161,0.14745379012930845,0.1814175764820216,1.8016236036025686
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,9.333645139704812,57.01106370797787,107.42975585286798,0.0,0.5929754303935477,1.3680143379863348,0.06003753139137003,0.5522678769600606,0.36729870559418215,808.6904761904761,24.31199264613546,10.06137216568896,0.38391115346065435,0.22764988145621493,0.38391115346065446,1.3012284668746301
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,11.447955021259993,291.3564055024487,398.5614616778833,0.0,0.5822056197267517,1.6503887793093166,0.07471539124552708,0.5019561387099456,0.40278707935714414,736.6428571428571,23.870430408796825,11.471750076430006,0.47958728959663616,0.27921841515268275,0.47958728959663627,1.1349572502886172
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,9.90219372061109,315.6423062954093,109.90922485418047,0.0,0.8553609980581529,1.962484568315943,0.0902182267691221,0.7630269017659108,0.5072362687071158,498.8809523809524,35.069800920384274,10.2184861742404,0.2823567132043642,0.24151692001490463,0.28235671320436423,1.7347173511236094
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,7.281425184974589,347.75326590440625,407.50207617060613,0.0,0.8513067771138618,2.022066729302092,0.14423041090687289,0.8149239648077918,0.41164315290733283,758.4047619047619,34.90357786166833,9.817312588198288,0.20861543804571298,0.1775957362188924,0.20861543804571295,0.9368974048105605
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,1.1576457197961547,340.44769457396296,134.95787168162457,0.0,0.7375152537020899,1.5810755181267355,0.19382250959731773,0.6833019950000709,0.35690249556372305,605.4285714285714,30.23812540178568,7.8115427595737295,0.03828430844882306,0.0282352614584428,0.03828430844882305,1.1858981608109778
