LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID6976,6976,0,584.0,227.15325342465752,146.3812785388128,0.0,1.0,1,13.634257351661432,1,,292.00344234079176,289.0,190.0,397.0,169654.0,37.94774067863088,0.22775365742187625,2.854868877558385,0.03794901767451973,0.052816161423404784,15.37929935416153,12.325499115681785,0.9212329061191317,1.2477628053694299,584.0000000000001,88.83764799950022,0.9298836404850257,0.9856540084388188,3.6761280306985373
ID7105,7105,0,588.0,226.44449213161658,147.2113018597997,0.0,12.0,12,13.616736345470526,1,,304.578313253012,304.0,177.0,422.0,176960.0,38.6325681514647,0.25227340768687817,3.176491582376816,0.04239487676909905,-0.08203272725853732,15.803286526437729,12.066410101970556,0.8992384757861018,1.3096924762947437,582.4999999999999,89.35348908008942,0.9168172218666749,0.9822934232715006,3.702231321340359
ID6850,6850,0,568.0,226.8489261547514,147.21785819358635,0.0,7.0,7,13.42842323294576,1,,304.69542253521126,306.0,189.0,428.0,173067.0,40.2508077870587,0.24977926178564022,3.025829054436463,0.050179689732346995,0.03700178904370545,15.685471849084845,11.771368701895009,0.9439846191394505,1.3325104536535097,566.5,88.1594557821872,0.9159504430964591,0.9886561954624782,3.7039826479045215
ID6851,6851,0,566.0,226.5549676660788,145.3850676072898,0.0,11.0,11,13.434347973244154,1,,307.85840707964604,308.0,186.0,417.0,173940.0,37.806634576823704,0.257516021006669,3.3350605290460895,0.028625320980329088,0.06467265431439675,15.645063789803245,11.878886891347278,0.9722454445334824,1.3170479635763932,567.0,87.43479679967882,0.9320180275701327,0.9903930131004369,3.6719163216732746
ID7427,7427,0,587.0,228.70352974665528,146.85297466552805,0.0,34.0,34,13.651755870971668,1,,321.67692307692306,325.0,194.0,418.0,188181.0,40.054712976280605,0.28104394370355174,3.5237612952417807,-0.043306664802596796,-0.017266842916939324,15.740139480129422,12.080801190055196,0.9409586466508539,1.3029052653466857,585.4999999999999,88.87907386371654,0.9314031928792696,0.9890202702702701,3.6731280681560743
ID6852,6852,0,568.0,226.473474801061,146.6184792219275,0.0,8.0,8,13.41656590327546,1,,306.51423487544486,308.0,194.0,431.0,172261.0,40.13813905737653,0.25306881807310677,3.0845166915481688,-0.09287333438863209,0.1291838638901557,15.288050668919833,12.12377945947782,1.0146444926620348,1.2609970941832276,565.5,87.12025232579788,0.9362767179900835,0.9903677758318739,3.6635558780557647
ID6853,6853,0,548.0,226.8546034639927,146.9241871771498,0.0,3.0,3,13.213363408754383,1,,302.37226277372264,304.0,199.0,440.0,165700.0,41.112501343471294,0.2427542077504672,2.8732907126871408,-0.009111621826199854,0.0635571638299571,15.32290213917035,11.657155146169648,0.931146711985587,1.3144632585768756,548.5000000000001,86.63677929534396,0.9182943192973411,0.989179440937782,3.6992525610984344
