LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,7.506191452443989,455.44271756155155,463.19677061311364,0.0,0.756274568939024,1.5375721832922302,0.25315029606055245,0.7238289083111523,0.31943451484107493,492.5238095238095,31.007257326499982,8.306964611937751,0.24207853578939123,0.18307784030351193,0.2420785357893912,1.827532033817367
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,10.85017409587168,189.81620238495256,138.3902797316327,0.0,0.8020249349285624,1.489622809552446,0.10050494616482997,0.795170276264701,0.335637386072612,637.5952380952381,32.883022332071064,10.85017409587168,0.3299627992311832,0.2646383925822361,0.3299627992311833,1.0463005276306205
Track_2,2,2,32,0,0,0,0,0,31.0,0.0,31.0,1.5687509616759727,505.0173154683263,298.24875387547945,0.0,0.9852859450336687,5.1204321902130285,0.10487102883704562,0.6728298232711362,1.036507743631114,305.0625,30.543864296043736,10.193234694088696,0.0513605923098332,0.05060486973148299,0.051360592309833204,1.2883905854465538
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,17.458022305046484,279.00502097738456,251.73658919675026,0.0,0.9000784825418181,1.958015313590908,0.12978202455242072,0.8257053289726314,0.45427184801926773,632.0952380952381,36.90321778421455,17.458022305046484,0.47307588208511725,0.4258054220743045,0.47307588208511736,1.32610842900379
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,13.942115957746413,268.5175892006694,495.522721784298,0.0,1.5655702785361574,9.550153221661047,0.022403272760986328,0.8753693853592194,1.89939411599768,773.547619047619,64.18838141998249,18.27486454752529,0.21720622407540707,0.34005160872552226,0.21720622407540718,1.0419104295262862
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,10.408401505758139,251.95909263447587,175.46132834864275,0.0,0.6379371030338485,1.3841381745171704,0.14234918724618198,0.5750978162093833,0.32192107625901967,544.1190476190476,26.155421224387794,10.408401505758139,0.39794432735241725,0.2538634513599546,0.3979443273524173,1.715400661612255
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,5.0947333983822185,86.22350252964848,353.08500370035273,0.0,0.774466478613708,4.831801213179421,0.04471786396116202,0.4084940391992032,1.141730203053202,557.6666666666666,31.75312562316203,6.460297333109093,0.16044824874392558,0.12426179020444435,0.1604482487439256,1.6677989541264924
