LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID13632,13632,0,576.0,104.68834338214184,10.717915590008614,0.0,1.0,1,13.593339873985734,1,,667.5034482758621,677.0,291.0,1026.0,387152.0,141.44997341623383,0.36352953247444747,2.5162615900640493,-0.047282223511491736,-0.012420293175788636,16.86399741603501,11.438470785509015,-0.5817697115170342,1.4743227247998392,580.5,94.61695057687763,0.8148434785423019,0.9587118084227912,3.9270626966877273
ID13697,13697,0,604.0,104.0394591611479,11.33167770419426,0.0,4.0,4,13.86575534383214,1,,652.9369817578773,661.0,277.0,1010.0,393721.0,127.09224163012244,0.3480076709208469,2.6526422134359877,-0.08802214432553476,-0.07489228379395066,17.417635742673,11.485532732543165,2.537442071868937,1.5164847942422195,604.0,94.24907284137898,0.8544617561912833,0.9797242497972427,3.834940386409827
ID14403,14403,0,618.0,106.41566265060241,11.161311914323964,0.0,32.0,32,14.076501843476938,1,,662.8862179487179,671.0,254.0,971.0,413641.0,110.60347320437351,0.350629112489326,3.111802935539764,0.028079860331015918,-0.2621539142063841,17.6710218589852,11.674590053782712,2.56435310259832,1.5136310377990163,622.4999999999999,95.84093945700893,0.8516224381989703,0.971138845553822,3.8413279322044636
ID14213,14213,0,595.0,105.79121338912134,11.027754532775452,0.0,25.0,25,13.790944746275176,1,,664.819397993311,673.0,280.0,1011.0,397562.0,107.62680180748971,0.3283389470685056,3.05370259385187,0.19368322417630435,-0.038276757872864615,17.372006229789335,11.493668441736304,-0.5609217479513531,1.5114413920891747,597.4999999999999,94.72482967260518,0.8367969865969356,0.9676113360323885,3.8752067525362053
ID14277,14277,0,615.0,106.58258868128891,11.026942864879501,0.0,29.0,29,13.997133097392595,1,,664.4511400651465,669.0,269.0,948.0,407973.0,97.62989034150625,0.32998281470137664,3.377190340817651,0.0677345444627364,-0.17461400687313694,17.416247953814654,11.662755427759743,2.5651023174540626,1.493321887927138,615.5000000000001,95.44288832067109,0.8490842285292298,0.9715864246250988,3.847065183960085
ID13830,13830,0,594.0,104.62885868026055,11.677853299348627,0.0,9.0,9,13.686685793834855,1,,659.5212224108659,661.0,280.0,960.0,388458.0,106.7253690355863,0.34707928246506325,3.1843928459567565,0.052451132715670944,0.07493717848537201,17.254644387782175,11.340243871762047,-0.6946936647331834,1.5215408577541596,588.5,93.3268875720011,0.8490685727337999,0.963175122749591,3.847100651406311
ID13958,13958,0,599.0,102.73601789709171,10.805089485458613,0.0,16.0,16,13.773623058786649,1,,656.6107382550335,671.0,266.0,1022.0,391340.0,116.24166142516474,0.35002103818379543,2.9290701983827545,0.2850515507956939,0.012288693004042723,17.556967156606145,11.247885610536013,-0.5378756100560941,1.5609126696808109,596.0000000000001,96.06311512091976,0.8116014087984265,0.9628432956381262,3.9348985145776383
