LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,32,0,0,0,0,0,31.0,0.0,31.0,9.508486839195365,505.48174628112207,5.534662210391117,0.0,0.8850911268724689,2.175543408325697,0.1984856442859328,0.8409313742088265,0.45406713120964437,170.59375,27.437824933046535,9.508486839195365,0.34654666914734916,0.3067253819095279,0.34654666914734916,1.4547741983971372
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,4.885166204855445,315.7641182708488,266.608362009991,0.0,0.9704881733621403,2.300338255139337,0.030078972263284123,0.9202576607460661,0.5543582224456796,543.1190476190476,39.79001510784776,7.436156431567941,0.12277367052047053,0.11915039524037671,0.12277367052047054,1.6058850746879418
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,3.950111555659596,499.5172622988461,463.38486004148047,0.0,0.5799509357837127,1.2218214167205994,0.17721572508910408,0.5650508741389276,0.25013788144755145,553.7380952380952,23.777988367132224,5.649764871789657,0.16612471562648023,0.09634418428438038,0.16612471562648023,1.7107660352048477
Track_3,3,3,6,0,0,0,0,0,5.0,0.0,5.0,2.712840602068513,402.32276738244855,509.7691879392825,0.0,0.5809989898925275,1.1127650679771166,0.1804939932564376,0.3474599292090627,0.41281820943402264,42.833333333333336,2.9049949494626373,2.712840602068513,0.9338538101659459,0.5425681204137026,0.9338538101659457,0.4916681267434376
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,5.522239069438505,72.34915892573123,30.82297441695603,0.0,0.9226752714642465,2.186934115586596,0.03240590557997477,0.9461624763610097,0.4831720405682323,592.0238095238095,37.82968613003411,5.522239069438505,0.14597633854155176,0.13468875779118303,0.14597633854155176,1.1665509043005717
Track_5,5,5,28,0,0,0,0,0,27.0,0.0,27.0,8.059621715654274,344.1998079570085,291.2790559419105,0.0,1.006715002652848,2.0007671009860672,0.19898007274215349,0.8842179772116011,0.5720488618909636,558.5357142857143,27.181305071626895,8.059621715654274,0.2965134195880565,0.2985045079871953,0.2965134195880565,1.236685339110374
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,6.05034938952727,193.85190656641856,63.48916790615232,0.0,0.800522125663691,2.2771060239932037,0.1597049373325741,0.6560242299312321,0.48456355576048016,657.1190476190476,32.82140715221133,10.908103717473589,0.18434155980785333,0.14756949730554317,0.18434155980785333,1.4319673935885096
