LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID52397 → ID52161,0,52397,52161,0.11564625850340138,NaN,0.5688182950155491,0.5688182950155491,0.5,505.0132901934754,9.791539552317705,0.0,
ID52089 → ID52367,0,52089,52367,0.1393939393939394,1.1509479712902762,0.9323475775903187,0.9323475775903187,8.5,504.1573662473596,6.7635943756108325,0.0,
ID52926 → ID52965,0,52926,52965,0.33333333333333526,1.8508352360338562,0.8580797040070379,0.8580797040070379,29.5,507.18095852138407,1.4017837954008168,0.0,
ID52190 → ID52089,0,52190,52089,0.19733876245182969,2.8772871674770593,1.6434089911746215,1.6434089911746215,7.5,503.6650142975393,7.744609576843003,0.0,
ID52923 → ID52926,0,52923,52926,0.3168316831683168,3.0301330643451645,0.8134948431722688,0.8134948431722688,28.5,506.7755225830533,1.104003359462486,0.0,
ID52495 → ID52536,0,52495,52536,0.11377245508982037,0.821075636691759,0.4713913220664469,0.4713913220664469,14.5,504.749604394814,7.310637733541926,0.0,
ID52172 → ID52190,0,52172,52190,0.10787566040053853,2.5482801226503917,0.8146665049343002,0.8146665049343002,6.5,503.74254866180047,8.179279505624317,0.0,
ID52835 → ID52858,0,52835,52858,0.20472440944881887,0.5466290889597977,0.456624776530339,0.456624776530339,25.5,507.73754135649295,2.6250516956162118,0.0,
ID52866 → ID52923,0,52866,52923,0.3466866342193946,0.7332195546936316,0.935877759892019,0.935877759892019,27.5,506.82618583495776,1.1634990253411306,0.0,
ID52743 → ID52793,0,52743,52793,0.17613636363636365,1.744568647342794,0.6092189363404797,0.6092189363404797,23.5,507.23990334378266,3.9291666666666667,0.0,
ID52417 → ID52457,0,52417,52457,0.12046444121916067,2.820356630349409,0.7959011545822868,0.7959011545822868,12.5,505.15808289180876,5.913114317609441,0.0,
