LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID8482 → ID8548,0,8482,8548,0.08342050209206842,2.4124429302826815,0.6726312804747696,0.6726312804747696,37.5,208.0044367012452,301.34145296911254,0.0,
ID8372 → ID8428,0,8372,8428,0.06961546012959186,2.2212611749488484,0.7617483141410847,0.7617483141410847,33.5,207.41567964799276,301.0795856640393,0.0,
ID8008 → ID8078,0,8008,8078,0.0627259053049849,2.1565578310672335,0.5836829114462475,0.5836829114462475,18.5,204.5811775967697,297.1759408939014,0.0,
ID8526 → ID8452,0,8526,8452,0.05865900954657366,0.5301969844836997,0.486629755566789,0.486629755566789,39.5,208.76570400293093,301.48726229667596,0.0,
ID7812 → ID7821,0,7812,7821,0.06976415760486598,2.0508365637557553,0.7534502380479886,0.7534502380479886,2.5,205.46792784458836,294.95105278034737,0.0,
ID8051 → ID7995,0,8051,7995,0.09587573647562564,2.382342467024168,1.1544499287304115,1.1544499287304115,15.5,205.6859296482412,297.8451697261819,0.0,
ID7939 → ID8008,0,7939,8008,0.07587861734007928,2.605568692343086,0.7306965557163674,0.7306965557163674,17.5,204.89164554422734,297.10983538657604,0.0,
ID7908 → ID8021,0,7908,8021,0.05766097612806853,2.6666613445692096,0.3950927132197607,0.3950927132197607,11.5,205.66171772924017,296.21623980868264,0.0,
ID8319 → ID8221,0,8319,8221,0.05184393372527307,0.9169557497049909,0.5411113597948592,0.5411113597948592,23.5,204.95393018365877,298.21406691161724,0.0,
ID8027 → ID8096,0,8027,8096,0.10528163520049338,1.8315679535251383,1.0047699907195367,1.0047699907195367,13.5,206.0001060713707,296.9317132209052,0.0,
ID7995 → ID7939,0,7995,7939,0.10274722110235046,1.4316467981338292,1.0064961241466073,1.0064961241466073,16.5,205.08706221089398,297.2898438899774,0.0,
