LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,6.305328509413651,205.96319600213073,297.9166144512427,0.0,0.648058820380166,1.971411094599525,0.04313242678565767,0.5836829114462475,0.35626748634841915,593.6428571428571,26.570411635586805,7.177088984467921,0.23730639163183587,0.15378850022960125,0.23730639163183584,1.6607268819338068
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,5.760804740289832,456.4852816956039,87.66547403309845,0.0,0.8209215760536288,1.684047195003233,0.2931353124034267,0.7849136717134738,0.37096835295512387,590.547619047619,33.65778461819878,7.08510327088398,0.17115816758703015,0.1405074326899959,0.17115816758703015,1.131641873423018
Track_2,2,2,45,0,2,0,0,0,41.0,0.0,41.0,23.733746205369407,384.7709058582634,217.20228629536024,0.0,2.3020855040556003,9.584743496906999,0.17792278490828228,1.1267637463866327,2.682385938354509,543.8222222222222,101.29176217844642,23.733746205369407,0.23431072473156797,0.5788718586675465,0.25145541190704856,1.0216822787914022
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,7.388124019894276,494.7993388691256,309.75372255366244,0.0,0.7006874000493306,2.0117743782086497,0.077929906880601,0.683869422079176,0.39798101603581143,665.1428571428571,28.72818340202255,7.957946088153525,0.2571733797610791,0.18019814682668966,0.2571733797610791,2.0838586880375654
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,9.56041636778001,292.512000707095,196.58701037242366,0.0,1.226992456709847,3.589128765994609,0.10790911093604419,0.8934524740475255,0.804329444687004,541.7857142857143,50.306690725103735,13.940057038302344,0.1900426410479278,0.23318088701902462,0.19004264104792787,1.1967067243774627
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,14.709760280854477,88.88317919076842,318.335476279653,0.0,1.2166353166209576,3.570246791475809,0.24669591024278262,1.0331752485369954,0.6722462312640545,545.047619047619,49.88204798145928,18.449653300452468,0.2948908650727806,0.3587746409964507,0.29489086507278073,1.2129694412572682
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,8.710506650163486,277.05719696443975,252.88417066480403,0.0,0.7847264440908518,1.9496979148078386,0.15755785466919717,0.7161758203678205,0.38746318117414114,546.0714285714286,32.17378420772492,9.30935128273364,0.2707330475621234,0.21245138171130454,0.2707330475621234,1.5760549473151122
