LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,10.211941205848074,208.40425344439362,234.90103661233283,0.0,0.9011340324791934,2.403944986435277,0.1497512213700228,0.813374190996107,0.5022978256698422,1050.095238095238,36.94649533164692,11.756738165301307,0.27639810255834807,0.2490717367280018,0.276398102558348,1.193107451806066
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,12.669919700387503,184.83666267872547,356.1977192961109,0.0,0.7149212519947292,1.8154248648212195,0.08094588694251481,0.6414351811968325,0.4006595840358915,633.6428571428571,29.311771331783895,13.042590852052248,0.43224681159575695,0.30902243171676835,0.4322468115957569,1.4054792198343793
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,8.27252247814581,287.6654832317635,398.7582481249209,0.0,0.7915677273217292,1.8828451779193038,0.12073393088274018,0.713647683172504,0.41816001183423324,714.3095238095239,32.4542768201909,8.27252247814581,0.2548977604393636,0.2017688409303856,0.2548977604393636,1.5729895152780973
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,7.708757950534026,133.8924218793053,479.23348362435564,0.0,0.6207962366459295,1.7090028065283869,0.10782841097015272,0.5657865478769205,0.33028243355976805,635.0238095238095,25.452645702483107,10.090730301311389,0.30286666622566377,0.18801848659839088,0.3028666662256637,1.231732023589114
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,8.11895255696659,496.98430966656,312.9210507147359,0.0,0.6723621749912444,1.5482959985747988,0.13102183304959988,0.5559942136119587,0.4200036761864324,687.8095238095239,27.566849174641018,10.245282172860053,0.2945186990914901,0.1980232330967461,0.2945186990914901,1.1102493847549542
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,3.8711769632909205,335.75945428614483,352.6187772055078,0.0,0.8040452567448372,2.4351166237758037,0.06316829534270557,0.7026296548436664,0.5476130185965259,484.42857142857144,32.965855526538334,7.50278639567707,0.11742989531014983,0.09441895032416879,0.11742989531014986,1.3119178691262217
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,8.408442423824319,95.54050624423147,493.1072616760771,0.0,0.5417713326447269,1.2493933951610603,0.07283706904016446,0.49289969503730285,0.2987072361388774,637.7857142857143,22.212624638433798,8.408442423824319,0.37854339866147374,0.2050839615566907,0.37854339866147363,1.4050399953035275
