LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID13869 → ID13913,0,13869,13913,0.14109483423284508,0.7947267995594418,1.3028288493242235,1.3028288493242235,11.5,103.9583768736086,11.315572687133695,0.0,
ID14213 → ID14246,0,14213,14246,0.11575877996542205,2.652554924594856,1.0158420013274059,1.0158420013274059,25.5,106.00866830338498,11.486772074028297,0.0,
ID13697 → ID13612,0,13697,13612,0.06609883874221911,1.385914420263603,0.5466067253654198,0.5466067253654198,4.5,104.1514544835135,11.580980283045548,0.0,
ID14330 → ID14403,0,14330,14403,0.06076573798979734,1.8874563101291393,0.5501032130807709,0.5501032130807709,31.5,106.1588916841919,11.062711422088572,0.0,
ID14568 → ID14591,0,14568,14591,0.06994219653179201,1.0245798020148698,0.5840213185787961,0.5840213185787961,38.5,106.25706792437437,10.6919948902108,0.0,
ID13958 → ID13977,0,13958,13977,0.06239761044801573,2.191498519555444,0.2973104298382934,0.2973104298382934,16.5,102.84236792290483,10.908954999139564,0.0,
ID13617 → ID13656,0,13617,13656,0.09170900329963882,1.7674678416989946,0.7386295738633996,0.7386295738633996,6.5,104.95414505312692,12.362038261333407,0.0,
ID14544 → ID14568,0,14544,14568,0.10384615384615381,1.8827426378285088,1.2214019165851373,1.2214019165851373,37.5,106.97929681960338,11.04111153406928,0.0,
ID14591 → ID14545,0,14591,14545,0.11432265559854982,3.1322417852786275,0.9424200932512744,0.9424200932512744,39.5,106.33289657216827,10.854397069797223,0.0,
ID13750 → ID13790,0,13750,13790,0.07083586318558999,2.9196787883100863,0.7851072229129384,0.7851072229129384,2.5,103.73440776899633,11.415831255371003,0.0,
ID14046 → ID14107,0,14046,14107,0.06184012066365019,1.0572247789193563,0.6840109396302638,0.6840109396302638,20.5,104.50376564689276,9.979168255468345,0.0,
