LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID39649 → ID39658,0,39649,39658,0.12926829268292683,1.3135668194653405,1.1736096505921818,1.1736096505921818,40.5,12.86843896793519,2.5319740395307146,0.0,
ID39617 → ID39633,0,39617,39633,0.25781748564135276,2.960013171005357,1.2478176944512154,1.2478176944512154,38.5,14.346879281056495,3.0572305331799003,0.0,
ID39055 → ID39106,0,39055,39106,0.030303030303030276,0.384451043904467,0.23077592412522763,0.23077592412522763,9.5,8.72622053872054,3.5801504629629632,0.0,
ID39376 → ID39408,0,39376,39408,0.17431192660550454,2.5193516065544226,0.7733504843852066,0.7733504843852066,24.5,8.898533242722845,2.2066825235020957,0.0,
ID39454 → ID39488,0,39454,39488,0.05694427718616135,0.8795448346859998,0.18778268466282447,0.18778268466282447,30.5,10.1338619735222,2.570020657162337,0.0,
ID39344 → ID39348,0,39344,39348,0.055611729019211076,0.9410005731071872,0.05296743309250966,0.05296743309250966,22.5,8.785302921106112,2.48233636546615,0.0,
ID39236 → ID39507,0,39236,39507,0.09444851886100547,1.7503293038825152,0.3082476482234378,0.3082476482234378,15.5,8.509538152610443,2.8579317269076308,0.0,
ID39210 → ID39245,0,39210,39245,0.11536815068493167,2.8175307007937382,0.5367551588295534,0.5367551588295534,18.5,8.087935866468476,2.5135463117800074,0.0,
ID39507 → ID39242,0,39507,39242,0.06287425149700598,0.8375828229245712,0.27938420897138483,0.27938420897138483,16.5,8.408167590998916,2.6093150379294956,0.0,
ID39568 → ID39617,0,39568,39617,0.23916663530651394,1.0167831797843168,1.0350020318552637,1.0350020318552637,37.5,14.490761714412614,3.0220630690650676,0.0,
ID39293 → ID39328,0,39293,39328,0.10793207722726206,2.565808876707027,0.40126513642031225,0.40126513642031225,20.5,8.709582828786477,2.2365711391283014,0.0,
