LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID29216,29216,0,259.0,471.7665382145151,186.51862556197818,0.0,1.0,1,9.088532085254124,1,,395.7567567567568,400.0,262.0,504.0,102501.0,45.23922954931702,0.18913049054377148,2.78275625686519,0.07534951822049049,0.280473261583199,10.075698151357491,8.70792091547184,1.0829535603684097,1.1570727673301955,259.5,63.051553018590155,0.8202677745353394,0.9351351351351351,3.914056649182528
ID29120,29120,0,366.0,470.65712988192547,188.86693914623072,0.0,9.0,9,10.808317548511017,1,,391.08446866485014,390.0,251.0,522.0,143528.0,50.390724205823865,0.2270531676303543,2.872196501301865,-0.10213128088099169,0.06922273760898931,11.48259983841207,10.438030079815668,0.2133820246089456,1.1000734574061364,367.0,71.61895933566635,0.8991246741640411,0.9786666666666667,3.738479246224573
ID30080,30080,0,382.0,469.6496953872933,190.21671018276763,0.0,11.0,11,11.04140780916962,1,,398.2005208333333,398.0,239.0,527.0,152909.0,56.29068438519023,0.22603590859435896,2.608372051034674,-0.015469593203200228,0.04840261308014665,11.628337090348369,10.624219057888606,0.4022420110667207,1.0945121732702032,383.00000000000006,73.76121969314342,0.8846112517719619,0.9733163913595937,3.7690222605570862
ID29185,29185,0,335.0,470.5414171656687,188.83483033932137,0.0,8.0,8,10.31094088749354,1,,402.0960960960961,402.0,279.0,527.0,133898.0,48.021485054945,0.22916497317078635,3.122211567268425,-0.027486244985246478,0.05601831819763937,11.010691563184457,9.907301193171957,0.25148997578811016,1.1113714369330923,334.0,69.19291592628113,0.8766637821511587,0.9611510791366905,3.786067910471077
ID29096,29096,0,358.0,471.8927902621723,186.66900749063672,0.0,2.0,2,10.645107772184812,1,,388.00558659217876,385.0,259.0,521.0,138906.0,53.07961328847288,0.2180796107912719,2.6174573507212813,0.07625518759699432,0.04269198011964656,11.665907856028822,10.026820801592272,0.4692236139536785,1.163470265089036,356.00000000000006,70.14007825746793,0.9093422499547793,0.9807162534435263,3.7174167128198095
ID29228,29228,0,350.0,470.8604374702806,187.49619591060392,0.0,4.0,4,10.562557223864808,1,,394.16,396.0,250.0,523.0,137956.0,55.057017593095416,0.22466212286179016,2.6266574270225655,-0.0019377593514568593,0.023412757668758746,11.469320318249114,10.166620226977132,0.3410561161180544,1.1281350205071363,350.5,69.89982705915928,0.9014583873103262,0.9817927170868347,3.7336369860761303
ID30130,30130,0,355.0,470.1539368222536,189.93281471004244,0.0,10.0,10,10.607664435019144,1,,396.5633802816901,396.0,279.0,532.0,140780.0,46.974549063592484,0.22142167149268058,3.0607967199553165,-0.01037746095510685,-0.04660559316689914,11.285600407345797,10.186559859099171,0.3059950824325564,1.1078912374195597,353.5,70.20333824826523,0.9013298507708967,0.9792243767313021,3.7339031991993386
