LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID21568,21568,0,800.0,406.12754889721185,224.5530586766542,0.0,38.0,38,15.967661658277219,1,,1378.8671679197994,1377.0,576.0,2104.0,1100336.0,274.0074775738305,0.7337271545792666,4.25935513981932,0.1605780011489716,0.1456965131571948,19.415928940798356,13.595566163208286,-1.2363454922188406,1.4281074217667282,801.0000000000001,107.79358347524587,0.8662765545168897,0.970909090909091,3.8086989987349735
ID20289,20289,0,818.0,411.3431132844336,219.75346373268135,0.0,1.0,1,16.13621662281282,1,,1231.3520782396088,1253.0,335.0,1972.0,1007246.0,276.9172547438456,0.705922984833929,3.6801043036028704,0.06020783896740429,-0.05782433994162156,18.867032487226076,13.857522982543417,-1.4489106012964887,1.361501078583325,817.9999999999999,107.71184248593276,0.8860051738484256,0.9772998805256867,3.766056255676784
ID20737,20737,0,851.0,404.3427450980392,222.34843137254902,0.0,16.0,16,16.448811606198852,1,,1231.0117924528302,1243.0,443.0,1982.0,1043898.0,244.04418736400493,0.7105922880224687,4.190807581546776,-0.02662938385327502,0.04368317358215743,19.01641181079645,14.473273795348447,1.7878974677886,1.3138984365035722,850.0000000000001,109.4695952277131,0.8913366520854288,0.9798270893371757,3.7547761395351866
ID21383,21383,0,817.0,405.8758210180624,224.54556650246306,0.0,34.0,34,16.07692842495848,1,,1360.2982673267327,1352.0,477.0,2072.0,1099121.0,287.8478943935207,0.7340521399846821,4.000975029187568,-0.0206629778015053,0.20705947177727219,19.23990271273031,13.940535389049263,-1.2174534577684235,1.3801408752094178,812.0,106.74268186374803,0.8955496595687136,0.9800844900422451,3.7459337776229584
ID21576,21576,0,803.0,406.04763393787783,225.04700854700855,0.0,37.0,37,15.952703658124557,1,,1377.5964912280701,1378.0,545.0,2029.0,1099322.0,278.6135374040758,0.7329173140359507,4.182413327129329,-0.019869923869627354,0.11122915017269697,19.360447522309375,13.373064670669192,-1.2629295112726013,1.4477195765584054,799.5,107.58285905906963,0.8680448579579275,0.9750000000000001,3.8048176503611657
ID20745,20745,0,843.0,403.4241080228661,223.17652276759313,0.0,17.0,17,16.405212853492486,1,,1247.0391459074733,1263.0,500.0,1965.0,1051254.0,241.19082959454502,0.7122526539160277,4.301456339848719,0.12180997759254013,0.0213192310439928,19.203279578975444,14.25359564615217,-1.350135270982966,1.3472586185058129,845.5000000000001,108.38809417302733,0.9043995049708973,0.9854312354312356,3.727561127010725
ID20746,20746,0,855.0,403.30105017502916,223.3520031116297,0.0,18.0,18,16.516403133234203,1,,1243.171528588098,1262.0,509.0,2094.0,1065398.0,250.91219045569073,0.7152258269711047,4.132008157053177,-0.04484595473101464,0.13704163849552886,19.311871108818423,14.519698827797844,-1.3406494305782277,1.330046259075705,857.0000000000001,109.58469672686655,0.8967902249963526,0.9799885648942254,3.7433419317024916
