LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID45187 → ID44033,0,45187,44033,0.18988982501620222,NaN,1.9793542673910938,1.9793542673910938,0.5,11.005198121240195,123.03463411327405,0.0,
ID44033 → ID44006,0,44033,44006,0.1466828971393792,2.4996519416797387,2.139189137468028,2.139189137468028,1.5,10.613055548589776,122.51113410298959,0.0,
ID44006 → ID44205,0,44006,44205,0.11983116026056595,2.3133008685679495,1.0277792208096745,1.0277792208096745,2.5,10.6194205472825,121.69578496275597,0.0,
ID44475 → ID44455,1,44475,44455,0.1169219447127472,2.237164590089646,1.376408423755993,1.376408423755993,16.5,134.44807501336794,319.4359981730451,0.0,
ID44544 → ID44586,1,44544,44586,0.04668104896852732,2.9205112097307375,0.06423184862134748,0.06423184862134748,21.5,134.3579007998609,319.82489132324815,0.0,
ID44856 → ID44855,1,44856,44855,0.067117743007309,0.7437535058486288,0.7288704179088404,0.7288704179088404,31.5,136.09144398819416,319.41088025041984,0.0,
ID44634 → ID44639,1,44634,44639,0.08558899138062237,2.6234000766071515,0.8706611935315796,0.8706611935315796,23.5,134.39578270736874,320.14720412868223,0.0,
ID44455 → ID44454,1,44455,44454,0.11510840777291187,2.6302114353565713,1.313448513418208,1.313448513418208,17.5,134.21084315304108,319.68166291566035,0.0,
ID45053 → ID45130,1,45053,45130,0.10461674642471774,1.230879756879843,1.1753919246893383,1.1753919246893383,38.5,138.01863027922275,318.29686967730055,0.0,
ID44097 → ID44048,1,44097,44048,0.0838958534233365,0.5848804085994371,0.6450718698657253,0.6450718698657253,1.5,131.5834713049477,318.9841077328356,0.0,
ID44165 → ID44166,1,44165,44166,0.061905575065519414,1.93161719667165,0.21893247859170453,0.21893247859170453,4.5,131.03791547725,319.4703179153185,0.0,
