LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,12.61420164021355,477.88241475257627,257.23854652877634,0.0,0.791477245414864,1.7137509872369356,0.15200601172957282,0.7296539584281692,0.39538751976581304,678.9285714285714,32.450567062009426,12.61420164021355,0.38872053040272647,0.30766345463935485,0.38872053040272647,1.499810178045275
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,8.260192846025884,389.4176834269419,449.88552656360906,0.0,0.9344136860916097,2.399732182862522,0.05259638183522172,0.902757252951903,0.571343471701222,718.7380952380952,38.310961129756,9.787827726339279,0.215609126016163,0.20146811819575328,0.21560912601616303,1.4188292207281195
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,25.82235138941991,25.951890926227275,92.87356608913363,0.0,1.0518712672708952,3.1857039635021667,0.22035336518757243,0.8187432748873754,0.6914583097425716,616.8333333333334,43.1267219581067,25.82235138941991,0.5987552546772218,0.6298134485224368,0.5987552546772217,1.1017592803811718
Track_3,3,3,28,0,0,0,0,0,27.0,0.0,27.0,3.3236470097889894,1.8889020784214117,123.45644071564426,0.0,0.687930555908047,1.5930357473984904,0.10900445846009375,0.6273484133016742,0.37103066647408905,166.82142857142858,18.574125009517267,4.211386482798149,0.17893962747025624,0.1230980373995922,0.17893962747025624,1.4607317684461476
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,3.9401021776682548,421.92726051298746,278.1910445016198,0.0,0.6358266940336437,1.5629132398801906,0.11457877377125869,0.602937548346372,0.34810717482449105,595.0952380952381,26.06889445537939,4.491764298684011,0.1511418976517128,0.09610005311385987,0.1511418976517128,1.3916632205159898
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,14.969418676705304,418.30380739572985,470.2380611062606,0.0,1.0936999514123027,3.1208642620947784,0.1668421677287631,0.9427602218147448,0.6843808099214123,467.5952380952381,44.84169800790441,14.969418676705304,0.33382809620783294,0.3651077726025684,0.33382809620783294,1.3011619345310197
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,7.6420160121678995,2.1503849798276478,9.005315320313189,0.0,0.8271247278835282,2.2357206707967103,0.0,0.7975628748199086,0.5414549998021078,127.78571428571429,33.91211384322465,7.650996322109199,0.22534767509618714,0.1863906344431195,0.22534767509618714,1.7660055652174589
