LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID49592 → ID49788,0,49592,49788,0.048665527602662184,2.882769833157764,0.33655833189390544,0.33655833189390544,18.5,323.17756377433795,5.667772788740531,0.0,
ID50084 → ID50208,0,50084,50208,0.12052042574909283,2.4115328364596516,0.615744780368518,0.615744780368518,30.5,325.2298912305731,6.852452026751868,0.0,
ID50062 → ID49966,0,50062,49966,0.1624752755015536,1.3744653432905407,1.0408737592361927,1.0408737592361927,24.5,323.90092020556204,5.202344730771848,0.0,
ID49561 → ID49571,0,49561,49571,0.04231227651966385,1.6273952893643613,0.2215759970748331,0.2215759970748331,15.5,323.0971894563763,5.284804987897914,0.0,
ID50504 → ID50411,0,50504,50411,0.05454789735321586,1.2005414352463493,0.4028366215443775,0.4028366215443775,37.5,327.58655616942906,7.765883977900552,0.0,
ID50304 → ID50340,0,50304,50340,0.09254143646408841,1.0352925500523067,0.8348619581544903,0.8348619581544903,33.5,327.3324091331408,7.826981468421877,0.0,
ID50375 → ID50447,0,50375,50447,0.08359189633144504,2.9992842681331164,0.5232757996992814,0.5232757996992814,35.5,327.14918945578427,7.962902344322763,0.0,
ID50411 → ID50529,0,50411,50529,0.10624169986719789,0.008251706942902243,0.9969409532117,0.9969409532117,38.5,328.28585192006005,7.737197195070124,0.0,
ID49554 → ID49539,0,49554,49539,0.06370192307692257,1.286697727753569,0.4491848801711137,0.4491848801711137,12.5,322.4625474405258,5.767583078774415,0.0,
ID49956 → ID50062,0,49956,50062,0.141388174807199,2.5098803711228275,0.9309473334377739,0.9309473334377739,23.5,324.656085476046,5.310779067781896,0.0,
ID49165 → ID49296,0,49165,49296,0.08268243863530411,2.672634924237071,0.4640729417932875,0.4640729417932875,8.5,324.5552464567063,4.053020377837896,0.0,
