LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,5.317355743289673,325.39960050996547,5.685236950524191,0.0,0.6628273953977314,1.8395378398809517,0.18502920827332894,0.6005600081292868,0.34206068872409784,269.6904761904762,27.175923211306976,5.631074102811574,0.195664217253797,0.12969160349487008,0.19566421725379693,1.4353705021014398
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,7.189643311550905,368.12379217393453,7.872331910947542,0.0,0.5148499973497215,1.2560555042232953,0.05975632163733229,0.4588766973530479,0.2823759044273379,444.2142857142857,21.108849891338586,7.189643311550905,0.3405985332484159,0.175357153940266,0.340598533248416,1.770741936461889
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,14.53409656510601,315.81126629179784,49.71999000514568,0.0,0.9276123762986004,2.376935662017177,0.05442424186358225,0.8863738041672213,0.4780559610766272,541.0714285714286,38.03210742824261,17.063403990181666,0.38215333169555055,0.3544901601245368,0.3821533316955505,1.2745264635097844
Track_3,3,3,2,0,0,0,0,0,1.0,0.0,1.0,1.1735437023520296,504.1772481071547,269.7795584176211,0.0,1.1735437023520296,1.1735437023520296,1.1735437023520296,1.1735437023520296,NaN,331.5,1.1735437023520296,1.1735437023520296,1.0,1.1735437023520296,1.0,NaN
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,11.093928016525007,214.07943579698298,58.58952319299764,0.0,0.7990983542765685,1.9238796214351388,0.1256142714044307,0.6922168151641774,0.47530474233307946,446.26190476190476,32.7630325253393,11.715784560998161,0.33861114681447263,0.2705836101591465,0.3386111468144725,1.4098048071914138
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,6.13162184494556,406.5626591843879,62.914616634260234,0.0,0.7508088782637317,2.261469670201882,0.10389240071865231,0.6509772175683222,0.5017365442050562,524.7380952380952,30.783164008812992,6.13162184494556,0.19918751182270028,0.14955175231574536,0.19918751182270025,1.6271139712673257
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,10.669842382936547,196.91415489860495,83.38964315989611,0.0,0.85066572941431,2.048525785618568,0.27137194379862317,0.7947769581971681,0.4340889294452123,529.8095238095239,34.87729490598671,11.191412231085438,0.3059251702776141,0.2602400581204036,0.3059251702776141,1.7233954711450572
