LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID26881,26881,0,551.0,376.881038647343,238.96467391304347,0.0,1.0,1,13.255453865237977,1,,1301.7386569872958,1336.0,402.0,2013.0,717258.0,306.5002042609617,0.6931901837908249,3.4775204411629295,-0.2297617213139169,-0.15235526583531217,18.060988489851532,9.89304623192174,1.280798263385863,1.825624591905213,551.9999999999999,91.16458219156156,0.8346351099344169,0.9804618117229128,3.8802222982229746
ID27650,27650,0,638.0,376.42508483424695,241.77434090315842,0.0,33.0,33,14.256256953644963,1,,1233.283699059561,1247.0,560.0,1894.0,786835.0,248.6967842636751,0.5784589366607694,3.6346455406271794,0.021794833785426432,-0.2553713339220145,18.903093386505052,11.176739057265406,1.22996370601263,1.691288781965179,638.5,97.62971918051828,0.8417956658775739,0.975553857906799,3.863683909839884
ID27207,27207,0,604.0,374.1927995551849,240.29399499582985,0.0,19.0,19,13.814006542896324,1,,1255.4359400998337,1278.0,393.0,1970.0,754517.0,304.3285170767873,0.6865206986733912,3.358488482714981,-0.09186748398251018,-0.1853713916858226,18.523906331916397,10.522558051297116,1.1988396235592917,1.7603995379842978,599.4999999999999,95.00283383052759,0.8346913856574618,0.971636952998379,3.8800914917956923
ID27592,27592,0,641.0,377.5475444096134,242.6219958202717,0.0,31.0,31,14.250673927406325,1,,1226.9370078740158,1238.0,502.0,1849.0,779105.0,253.60879073617934,0.6157303415092084,3.6873098454437874,-0.15918993014408864,-0.1421704318992788,19.169079861027072,10.846792116474758,1.1700649180732696,1.7672579740799057,637.9999999999999,98.5445682074585,0.8255914011375064,0.9740458015267177,3.9014168158697378
ID27848,27848,0,614.0,373.8252164502165,239.37743506493507,0.0,39.0,39,14.002817212590296,1,,1273.0906148867314,1286.0,537.0,2082.0,786770.0,281.5823859438858,0.653768035213153,3.574644989703901,-0.04385061427316297,-0.13586056415305647,19.231678085615208,10.296221971364826,1.1851353875412491,1.8678383332353443,616.0,97.53349942486913,0.8137349378610693,0.9856,3.9297366799157882
ID27082,27082,0,549.0,374.9110207768744,238.4716952725083,0.0,13.0,13,13.273451774226933,1,,1321.9910071942445,1353.0,374.0,1963.0,735027.0,308.2985535437718,0.6945166666547562,3.5149879201293732,-0.10582506727321103,0.05652350842863155,18.058777102428902,10.003670048767106,1.2767719901301167,1.8052151874655784,553.5,92.44894427184143,0.8138110400016979,0.9796460176991151,3.929552934334426
ID26700,26700,0,551.0,376.2810218978102,242.0425790754258,0.0,4.0,4,13.207339536360731,1,,1288.6167883211679,1310.0,585.0,1937.0,706162.0,289.49624507940945,0.6865973340678991,3.6241114850345575,0.013107985239413896,-0.0898862744134338,18.071925487584554,10.033258925639451,1.2473796143914024,1.8012019446047312,548.0,93.76976754536298,0.7831856901274972,0.9690539345711757,4.005645948235073
