LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID17345,17345,0,735.0,67.93032786885246,82.80783242258653,0.0,1.0,1,15.264430440947828,1,,314.4199726402189,315.0,189.0,470.0,229841.0,41.378607211864555,0.22071480348622585,2.7477771275467773,0.09030033180080932,0.07683690851999668,16.256607123887985,14.709116548788328,-0.3002550096816812,1.1052062215950782,731.9999999999998,102.34818053843655,0.8781337964074031,0.9708222811671083,3.782897604875558
ID17859,17859,0,637.0,64.19008587041374,91.04098360655738,0.0,19.0,19,14.278567228567365,1,,331.4446177847114,332.0,227.0,439.0,212456.0,39.56439142262581,0.25579185134001364,3.412758220633107,-0.12332548599010176,0.09757524540608467,15.811119112637401,13.330782897489959,2.6006426589677334,1.1860608063472748,640.5,96.8261757631851,0.8585062069268047,0.9617117117117117,3.825896457668209
ID17412,17412,0,782.0,66.1882755669662,84.94394522892597,0.0,6.0,6,15.746853696442761,1,,310.9579081632653,311.0,177.0,437.0,243791.0,44.963751697954265,0.22209801985750963,2.5136667880996897,-0.28652048290834153,-0.15042991237662792,16.873329471496657,15.345407651957908,2.6597678587319304,1.0995686692848334,779.0000000000003,103.52574694148849,0.9133780623078072,0.9835858585858589,3.70919481309357
ID17348,17348,0,701.0,65.35490753911806,86.96111901375059,0.0,8.0,8,14.959005648344574,1,,318.0840455840456,320.0,181.0,452.0,223295.0,41.201845472540896,0.23434818142611563,2.9314272403727606,-0.07289658848418086,-0.2173707872813852,16.340833946283315,14.284631141517917,-0.31584391017071467,1.1439451102653324,703.0000000000001,98.61055624885209,0.9084862776428843,0.9791086350974932,3.7191675684412395
ID17668,17668,0,643.0,66.39981785063753,92.76749934946656,0.0,13.0,13,14.278567228567365,1,,329.3364632237872,327.0,213.0,467.0,210446.0,37.450754716706555,0.24866699964388422,3.5025210895104797,-0.2714283953402507,-0.25822891725381814,15.313284933948252,14.071225470642503,2.8074323559476877,1.0882694592519406,640.5,95.74105768017465,0.8780769082684506,0.9748858447488584,3.7830201445512355
ID17796,17796,0,608.0,64.92399115533443,92.5889994472084,0.0,16.0,16,13.85427231466257,1,,336.14666666666665,335.0,197.0,449.0,201688.0,39.898474942368,0.25321726430371755,3.4046263206905807,-0.17704141083781938,-0.33203950005173755,15.37074573183553,13.627614953586406,-0.3964011846716393,1.127911654694234,602.9999999999999,92.14861613225624,0.8923794100932996,0.9804878048780488,3.752581743693403
ID17860,17860,0,590.0,62.72759400621996,91.99872773536896,0.0,20.0,20,13.698309308281248,1,,331.0286195286195,330.0,230.0,449.0,196631.0,38.46990268061965,0.24552479214962103,3.392481018665537,-0.2779703560086254,0.3559748526073726,15.4974232971563,12.71825599755633,-0.29561168481903544,1.2185179556170245,589.5000000000002,91.08312265965141,0.8929308971858708,0.9703703703703708,3.751422740214478
