LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID36736,36736,0,676.0,75.19879813588423,404.9125582536178,0.0,1.0,1,14.706854444845973,1,,480.716814159292,481.0,314.0,666.0,325926.0,62.779180052254254,-0.023452513344587145,-0.3677898116812697,0.1389898591133748,0.3475130581728418,20.779487780465807,10.971970072143561,1.92257846261096,1.8938702570126662,679.5,102.93684936513773,0.8058562567206512,0.9883636363636366,3.948900044726282
ID36929,36929,0,660.0,74.35851683118199,405.83535813718044,0.0,10.0,10,14.477812681894536,1,,489.0501519756839,487.0,329.0,658.0,321795.0,59.229339691931095,0.15263212247249947,2.1867630535169393,-0.12391711204249817,-0.1827695670676793,20.416515114443026,10.759781328413727,-1.2285308908753225,1.8974842044910736,658.5000000000002,101.99538732476987,0.7954347871423068,0.9879969992498128,3.974684323034343
ID37314,37314,0,682.0,74.4145361577794,401.98064280496715,0.0,26.0,26,14.760864374853009,1,,509.33187134502924,512.0,315.0,674.0,348383.0,60.592265538204124,0.11043185879852324,1.6719224388448286,-0.4338431460849863,-0.24869639793239504,20.67253715297906,11.261271706926674,-1.2027290454685828,1.8357195964167732,684.4999999999999,104.33839914288949,0.790123499024982,0.9688605803255483,3.9880210579505846
ID37442,37442,0,688.0,74.1482691842169,405.21604938271605,0.0,32.0,32,14.803930445578967,1,,512.3779069767442,517.0,349.0,667.0,352516.0,58.43768679143859,0.2754063522709868,3.78662895910807,-0.21488938073436106,0.3796646695477212,21.485868327244035,10.49207032744797,-1.2032634314781216,2.0478197016117536,688.5,104.60903240690999,0.7906339124763444,0.9828693790149889,3.986733566869315
ID37510,37510,0,659.0,73.17196568256372,404.8063335856674,0.0,36.0,36,14.499782061272294,1,,532.3187311178248,536.0,284.0,677.0,352395.0,64.10538491255551,0.1948001580519787,2.7077044911042414,-0.10089179780396622,0.14450142784770184,21.087273673910012,10.330246937078067,1.9890199095909704,2.0413136106381007,660.5000000000001,103.62216647370236,0.7729961838986735,0.9763488543976349,4.031960390995324
ID37063,37063,0,652.0,75.3794380587484,400.7273307790549,0.0,16.0,16,14.411703602798783,1,,510.85168195718654,511.0,345.0,687.0,334097.0,64.95125529027368,0.17630932027425208,2.357713375806445,-0.06897852830636553,0.20517821401509762,21.04552063234237,10.17752325121822,1.8962577875889108,2.067843041264807,652.4999999999999,103.89448325922632,0.7596357674411822,0.9767964071856285,4.067262751056639
ID37191,37191,0,662.0,75.1636432350718,401.2011841773746,0.0,19.0,19,14.51075427779609,1,,505.36858006042297,510.0,330.0,659.0,334554.0,58.76250395105683,0.22562358125108734,3.166396666646877,-0.10186309073407912,-0.026528693111749567,20.673254981845528,10.484049134688421,1.9132460334825654,1.9718769643538039,661.5,102.92568180745864,0.7846793206638666,0.9778270509977829,4.001831775497383
