LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,25.618776821546696,477.9722264666195,313.9658367835579,0.0,1.254168701540697,3.248875817575924,0.17935438683408486,1.1242036461981555,0.7589456305505498,626.9285714285714,51.42091676316859,28.454391713293116,0.49821703762187164,0.6248482151596755,0.49821703762187175,0.7919061595741924
Track_1,1,1,2,0,0,0,0,0,1.0,0.0,1.0,2.2606944435237417,143.72551437217805,497.62214655027014,0.0,2.2606944435237417,2.2606944435237417,2.2606944435237417,2.2606944435237417,NaN,780.0,2.2606944435237417,2.2606944435237417,1.0,2.2606944435237417,1.0,NaN
Track_2,2,2,42,0,0,0,0,0,41.0,0.0,41.0,10.128736738443884,352.15825329018276,316.7305768413814,0.0,0.7780748567205733,1.591304135642391,0.1060375330430702,0.7307870130308416,0.40102276564601264,696.1428571428571,31.90106912554351,10.974647933861714,0.31750461712061245,0.24704235947424108,0.3175046171206125,1.0677435084813804
Track_3,3,3,2,0,0,0,0,0,1.0,0.0,1.0,1.613268195782902,312.90787021187566,323.90931568336566,0.0,1.613268195782902,1.613268195782902,1.613268195782902,1.613268195782902,NaN,116.5,1.613268195782902,1.613268195782902,1.0,1.613268195782902,1.0,NaN
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,32.69218287333305,237.30917037981982,322.89924389811404,0.0,1.0878450884809303,2.3044214675983947,0.17892616474887343,1.0005746843472452,0.4581778793555538,469.76190476190476,44.60164862771813,32.69218287333305,0.7329814901285101,0.797370313983733,0.7329814901285099,0.9624724994651649
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,26.931513466897822,172.82981349621053,349.72228841931565,0.0,1.006619061548952,2.8754055903446387,0.07843859693446847,0.9900722136068328,0.5311756897457146,520.8333333333334,41.271381523507046,26.931513466897822,0.6525469338010498,0.6568661821194591,0.65254693380105,1.0695312625016822
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,3.08092717793685,240.27642507352456,8.688609156005567,0.0,0.8744265400860115,2.563643636059822,0.10064773248648015,0.795083574021422,0.5070871817872991,508.1666666666667,35.85148814352647,5.1387192677551266,0.08593582407521788,0.07514456531553293,0.08593582407521787,1.5412013178843942
