LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID14784 → ID14980,0,14784,14980,0.22309197651663404,0.33423085023272525,2.4369010777448388,2.4369010777448388,1.5,488.675470526334,307.8545307387536,0.0,
ID15399 → ID15600,0,15399,15600,0.09819624279612327,0.3454606606409722,1.1501170730663262,1.1501170730663262,24.5,473.9277083875445,311.3515807962529,0.0,
ID15691 → ID15725,0,15691,15725,0.28080305000330785,0.20643156283316155,3.248875817575924,3.248875817575924,34.5,469.70813848646003,324.9119784025613,0.0,
ID14828 → ID15045,0,14828,15045,0.09644467195069739,0.47365320796143556,0.9562003170904585,0.9562003170904585,11.5,481.9028758753791,309.332058891646,0.0,
ID15524 → ID15576,0,15524,15576,0.14864605338966774,0.4385092866894706,1.4308439605703678,1.4308439605703678,29.5,470.7137338661522,315.5686337329475,0.0,
ID15596 → ID15655,0,15596,15655,0.117598124047252,0.13198037666667217,1.121324546308551,1.121324546308551,31.5,470.5166536177986,318.46734303299183,0.0,
ID15081 → ID15104,0,15081,15104,0.06354739700015377,3.0393851994362753,0.4712425678611361,0.4712425678611361,15.5,480.55242479648257,308.91614789662333,0.0,
ID15269 → ID15238,0,15269,15238,0.13077290626596116,0.8292840250145531,1.270918152067402,1.270918152067402,20.5,479.467372461539,311.4025019027386,0.0,
ID15124 → ID15171,0,15124,15171,0.08122801407102309,1.2423517653549196,0.7072026365773827,0.7072026365773827,13.5,480.80077441239064,309.23192744417247,0.0,
ID15884 → ID15813,0,15884,15813,0.27347498286497596,1.208965370348396,3.030992665806352,3.030992665806352,36.5,470.80110073400476,328.7797286863735,0.0,
ID15958 → ID15959,0,15958,15959,0.09634790965883122,0.590663089496682,1.1165935582253423,1.1165935582253423,40.5,475.3001990574164,330.109508341754,0.0,
