LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID14784,14784,0,678.0,489.59122287968444,308.6582840236686,0.0,1.0,1,14.668929172241665,1,,1181.4029629629629,1200.0,428.0,1955.0,797447.0,265.5297219251156,0.6610231941143038,3.5412444936422203,-0.03821092107143519,0.016581755541525457,17.705258435275738,12.38959390275188,-0.8783649301742251,1.4290426768017945,676.0000000000001,96.61737488102649,0.9100098499007326,0.9861415025528812,3.71605288003948
ID15104,15104,0,591.0,480.7719298245614,308.8305036785512,0.0,16.0,16,13.69249878445321,1,,1355.171186440678,1384.0,481.0,2120.0,799551.0,314.84740613730844,0.701501848101344,3.549117922918136,-0.11015446253258877,0.24728340425392933,19.11626486034201,9.967326567157233,2.1963715551242644,1.9178929005226857,588.9999999999999,96.55502487525514,0.7939175432172549,0.9767827529021557,3.978480490037804
ID15171,15171,0,625.0,480.6405046480744,308.91673306772907,0.0,14.0,14,14.132920914670422,1,,1287.6741214057508,1299.0,502.0,2130.0,806084.0,326.8416803793954,0.6916298251378621,3.22156507317317,-0.0532492653372151,0.022475576692667063,18.845885531094275,10.800835639649549,2.214490551480881,1.7448543945906914,627.5,96.71848597384505,0.8429554351345093,0.9736229635376262,3.8610250954075793
ID14980,14980,0,686.0,487.7597181729835,307.0507774538387,0.0,2.0,2,14.777028859756632,1,,1160.243831640058,1180.0,378.0,1877.0,799408.0,274.58474206698895,0.6668156105781128,3.380812317934573,0.06370990774525963,-0.012310840294669438,18.238571292736392,12.239861936963923,2.2754415689484953,1.4900961617595205,685.9999999999999,97.96725556788006,0.8981980249186619,0.9877609791216703,3.7404071985462144
ID15045,15045,0,622.0,481.4474666666667,309.4776,0.0,12.0,12,14.10473958869391,1,,1265.9888888888888,1286.0,389.0,2065.0,797573.0,317.74278156089963,0.6851896227107123,3.2400088570571732,-0.04467925770245721,0.1532616546270908,18.61552496123481,10.858423233052614,-0.9005832952385627,1.7143856489743265,625.0000000000002,96.38009279146944,0.8455030940216304,0.9819324430479185,3.8552037116587767
ID15813,15813,0,637.0,472.208857442348,329.34093291404616,0.0,37.0,37,14.228319915326995,1,,1335.7755102040817,1366.0,488.0,2030.0,850889.0,312.9567376665332,0.7251661912547215,3.588275471053348,-0.002668655293139876,0.04561767869785671,18.975779091119893,10.766301564095915,-0.6158922225696387,1.7625160300545006,635.9999999999998,99.7746797243323,0.8028349951907024,0.9673003802281366,3.956323398495085
ID15238,15238,0,637.0,478.8328133125325,311.3686947477899,0.0,21.0,21,14.284139352575984,1,,1277.4844720496894,1300.0,394.0,2045.0,822700.0,311.9149075570618,0.703560124080134,3.382931818341911,-0.1561073052370002,0.05254143848114972,18.694340917331164,11.357353195600739,2.1651945313631753,1.6460121117455784,641.0000000000001,95.8678166948622,0.8764400600148095,0.9937984496124033,3.786551099905984
