LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frames),(frames),(frames),(pixels),(pixels),(pixels),(pixels),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(pixels/frames),(quality),(pixels),(pixels),,(pixels/frames),,(rad/frames)
Track_0,0,0,42,0,0,0,0,0,41.0,0.0,41.0,7.409233979007837,263.673576224646,212.45847782223632,0.0,1.186346693848681,3.2504972989140097,0.05290293013859653,1.0552682484653793,0.6835519682356378,453.3333333333333,48.64021444779593,13.912042422258253,0.1523273296206361,0.18071302387823993,0.1523273296206361,1.5788762479487164
Track_1,1,1,42,0,0,0,0,0,41.0,0.0,41.0,10.34065356789375,465.1698715580412,120.54222082961776,0.0,1.0487977461877311,2.92279144127132,0.18124267894574334,0.8180988222676084,0.6726852045831924,393.45238095238096,43.00070759369699,10.34065356789375,0.24047635833344927,0.25221106263155485,0.2404763583334493,1.4516257301552957
Track_2,2,2,14,0,0,0,0,0,13.0,0.0,13.0,5.935033296709899,229.70240618441727,23.533543881508574,0.0,0.6857216080267456,3.5554591474128605,0.1339421317873276,0.45846902399654454,0.9027937499572279,677.3571428571429,8.914380904347691,5.935033296709899,0.6657818821512647,0.4565410228238384,0.6657818821512645,1.5311054834927598
Track_3,3,3,42,0,0,0,0,0,41.0,0.0,41.0,8.329984455347278,201.3479754059804,463.36419224732794,0.0,0.7954802258264938,1.9834365928661988,0.10520699412349974,0.699501881228459,0.4426677010780249,646.1666666666666,32.614689258886244,9.673456466600221,0.25540591201793156,0.2031703525694458,0.25540591201793156,1.1424749879593734
Track_4,4,4,42,0,0,0,0,0,41.0,0.0,41.0,6.9363573066841955,213.8934613890501,269.5737313574266,0.0,0.6208988507718682,1.73475963338295,0.07389692652926655,0.5486907254149019,0.37724942558107366,635.1904761904761,25.4568528816466,8.32994869409479,0.27247505176435377,0.16917944650449257,0.27247505176435377,1.2077228188979268
Track_5,5,5,42,0,0,0,0,0,41.0,0.0,41.0,4.852331186842125,478.4579865743055,469.3794626605239,0.0,0.510180766504138,1.127508170050096,0.025102958445206335,0.4944497905141663,0.24253880730174696,620.2857142857143,20.917411426669645,4.852331186842125,0.2319757013841309,0.11834954114249085,0.23197570138413073,1.8349004150533066
Track_6,6,6,42,0,0,0,0,0,41.0,0.0,41.0,3.1571529188203633,172.69212659329688,134.63373377080984,0.0,0.6989894205811474,1.5010352040378598,0.016486142583378532,0.7319595996597567,0.356564823211945,616.1428571428571,28.658566243827043,3.442329036933644,0.11016437081880896,0.07700372972732593,0.11016437081880893,1.6441281893802404
