LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID36238 → ID36694,0,36238,36694,0.058396673400795907,0.12384295730807603,0.6014038470981248,0.6014038470981248,10.5,132.84746194527207,181.154976040235,0.0,
ID36271 → ID36162,0,36271,36162,0.10031427843370266,NaN,1.37587214925753,1.37587214925753,0.5,132.15646038397165,185.51863613370358,0.0,
ID36131 → ID36186,0,36131,36186,0.1207430340557275,5.673663596739312E-4,1.6995273786640095,1.6995273786640095,3.5,132.88505629095232,183.59527406912818,0.0,
ID36289 → ID36361,0,36289,36361,0.1548737783741705,0.19531121615177283,1.169483823871571,1.169483823871571,16.5,134.9641780867301,181.11443357064422,0.0,
ID36110 → ID36228,0,36110,36228,0.07332155477031921,1.230076815712703,0.9792748042198662,0.9792748042198662,8.5,133.01391558818335,181.2398001967759,0.0,
ID36257 → ID36305,0,36257,36305,0.06449888641426393,1.7819064099402628,0.6886205087700881,0.6886205087700881,12.5,133.13096514025318,180.5601102359994,0.0,
ID36284 → ID36362,0,36284,36362,0.0963966763714813,0.8217300929017021,1.194837080458654,1.194837080458654,14.5,134.44340300461295,180.03056458736438,0.0,
ID36182 → ID36126,0,36182,36126,0.05113890987311609,1.9623846827892448,0.43956463009311897,0.43956463009311897,5.5,132.74886903782937,182.6893357576939,0.0,
ID36170 → ID36131,0,36170,36131,0.04733681523414213,1.2653672043447521,0.481772194677893,0.481772194677893,2.5,132.4061051327607,184.57513256877985,0.0,
ID36305 → ID36284,0,36305,36284,0.05872987794091511,0.8362109843995327,0.7658933218783284,0.7658933218783284,13.5,133.789261396657,180.65284500881313,0.0,
ID36186 → ID36182,0,36186,36182,0.04886982108501403,2.146877107808295,0.5723384681259799,0.5723384681259799,4.5,132.9742535627907,182.86650890519735,0.0,
