LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID36257,36257,0,888.0,132.8432751828925,180.37094353779779,0.0,12.0,12,16.81720350933228,1,,3556.5405405405404,3764.0,312.0,6444.0,3158208.0,1349.7176833455471,0.8782687821131349,2.4642486489800577,0.09136391449740491,-0.18452218247230726,18.31715839063887,15.823020966680463,2.706416305104352,1.1576271325943681,888.4999999999998,108.5385061105661,0.9477627085150263,0.9927374301675974,3.641288786654355
ID36289,36289,0,867.0,134.80717445662629,180.5511636853241,0.0,16.0,16,16.607694493163542,1,,3708.3667820069204,4027.0,337.0,6429.0,3215154.0,1403.890938074768,0.8842146651748732,2.4791719018286047,-0.035401871719574804,0.050602842896388556,17.608680938142506,15.926428685626432,-0.3370598443824874,1.105626458117023,866.5000000000001,108.21007297840723,0.9299145675806664,0.9835414301929626,3.676066899863263
ID36162,36162,0,905.0,132.79412857673728,185.26049795615012,0.0,1.0,1,16.89745448009434,1,,3387.1692650334076,3568.0,401.0,6181.0,3041678.0,1237.555180699044,0.8693031832656417,2.545621600383916,0.18554434905444653,0.06153131725992806,19.041040019036593,15.385989578504688,2.4512612980362203,1.2375570594197118,897.0,112.25195916603332,0.894570243309066,0.9808638600328048,3.7479838261384386
ID36131,36131,0,905.0,132.51179288741477,184.3586696148885,0.0,3.0,3,16.967948964245462,1,,3362.983461962514,3506.0,357.0,5822.0,3050226.0,1180.7335602684857,0.8682364271779865,2.6473355210141,0.06785443596259196,0.010770063102017726,18.75585314130146,15.638137753430692,2.4860224241484814,1.1993661545273704,904.5,110.80628758596288,0.9257412713807883,0.9831521739130431,3.684343545547509
ID36228,36228,0,920.0,133.4972602739726,181.16155251141552,0.0,9.0,9,17.04282168957679,1,,3426.2719298245615,3631.0,359.0,6334.0,3124760.0,1358.7590235362036,0.8746100044567227,2.352951053718137,-0.0893763470261624,0.021239407002849108,18.775716603904932,15.762396651855337,-0.6326486241818672,1.1911714327842973,912.5000000000003,110.79656496001822,0.934093058911642,0.9891598915989164,3.667835583913034
ID36361,36361,0,749.0,135.1211817168339,181.67770345596435,0.0,17.0,17,15.425194971940668,1,,4245.561917443409,4439.0,471.0,9230.0,3188417.0,1605.612027388451,0.8803616879491981,2.475963866774267,0.010444676599247676,0.12738757917498073,16.93683055544799,14.219447268710148,-0.1422697465502558,1.1911032992623727,747.5000000000003,105.79170551996319,0.8393011606599174,0.9577194106342093,3.8694213193861264
ID36170,36170,0,883.0,132.30041737810663,184.7915955226712,0.0,2.0,2,16.722297539885485,1,,3443.0397727272725,3572.0,375.0,6023.0,3029875.0,1160.5371385983035,0.8693528766808413,2.759419932948721,7.819882887040891E-4,0.0014807928767838893,18.419556695682505,15.297995666842828,-0.6526735467704833,1.2040503276913204,878.5,111.04810912866161,0.8952190058383983,0.9734072022160664,3.746625503680306
