LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID10176,10176,0,452.0,390.98723640399555,472.87106918238993,0.0,33.0,33,11.974915604120044,1,,922.4988864142539,918.0,473.0,1333.0,414202.0,164.61496097931513,0.6277661394929875,4.322474299297342,-0.07597409113479674,0.3516847544611664,15.092000969067199,10.096939361253131,-0.04484996387244748,1.4947104690934907,450.5000000000001,80.96435660364605,0.8636085259923355,0.9879385964912283,3.814577751070485
ID8897,8897,0,603.0,398.17883817427384,455.963347164592,0.0,1.0,1,13.848527229483066,1,,686.0647840531561,690.0,298.0,1002.0,413011.0,138.87743715755556,0.4078454200944817,2.8622268209506707,0.08451921957613594,0.02116643130167152,15.037641981523631,13.052274634640167,0.22020650305939782,1.1521089160669655,602.5000000000001,90.97533333465807,0.9147861995547469,0.980471928397071,3.706338917969906
ID9665,9665,0,613.0,394.6024376883046,467.1505067104902,0.0,22.0,22,13.917311728305746,1,,741.0968801313629,734.0,358.0,1130.0,451328.0,145.66386867812048,0.28483263477002885,2.255777853204875,0.005053464216621125,0.2928218418275203,15.736081529430413,12.894448322047475,3.1104903987503865,1.2203764857876231,608.5000000000001,91.19389200679156,0.9194729228516217,0.9870235198702354,3.6968809032830543
ID10436,10436,0,547.0,389.98462709284627,474.80015220700153,0.0,38.0,38,13.20131291522269,1,,831.5656934306569,827.0,323.0,1259.0,455698.0,189.40664897161176,0.6524420983865398,3.466945896350925,0.02380721069690993,0.09980272929036378,15.652496251466564,11.434760780197648,-0.07942215010612738,1.3688520951459742,547.5,87.33162860144377,0.9020920785468601,0.9838274932614557,3.7323253745754217
ID9094,9094,0,629.0,394.98915662650603,459.16184738955826,0.0,8.0,8,14.076501843476938,1,,699.3402889245585,693.0,349.0,1010.0,435689.0,130.61701126357028,0.31930030500647566,2.5916387966862806,0.10728265016841168,0.041972916797529666,15.553639565598383,13.095310490430839,0.17159507966953183,1.187725909741806,622.4999999999998,92.36716313519358,0.9168831868778164,0.97877358490566,3.702098140731005
ID10247,10247,0,556.0,391.8530997304582,472.42722371967653,0.0,31.0,31,13.30937457814151,1,,819.3285198555957,826.0,308.0,1315.0,453908.0,205.29871593757508,0.3878895193760581,2.2307709695603117,0.030906304075458177,0.021348236997851766,15.651686436740151,11.578691974152543,-0.13354903066014498,1.3517663715106918,556.5,87.65031343556004,0.9102655061579457,0.9806167400881057,3.715530999950578
ID8968,8968,0,630.0,396.4361927455653,460.2484776277469,0.0,10.0,10,14.155425580062799,1,,701.0665610142631,695.0,335.0,1064.0,442373.0,135.87806861614214,0.30445831966726417,2.4084493784471888,0.10130603327114746,0.019818119674270225,15.616104164385527,13.199464530809104,0.09322896715687756,1.183086187165828,629.4999999999999,93.02913497226395,0.9140451173008275,0.9820592823712947,3.7078411115900027
