LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID19379 → ID19359,0,19379,19359,0.08157883039719827,1.3247749168310294,0.5727973591941433,0.5727973591941433,3.5,400.9184692336974,234.6365832099542,0.0,
ID19622 → ID19601,0,19622,19601,0.059384556343437644,0.917654358855625,0.06515770949494391,0.06515770949494391,15.5,398.2404687574638,233.7214652401944,0.0,
ID20023 → ID20045,0,20023,20045,0.07844073461453682,0.9508592284369157,0.8397576347797944,0.8397576347797944,33.5,395.1030548470215,237.62066039081444,0.0,
ID20152 → ID20184,0,20152,20184,0.13790639220648238,0.7714303023547893,0.9450911564393208,0.9450911564393208,40.5,393.55280616240424,235.98330599573956,0.0,
ID19426 → ID19379,0,19426,19379,0.1002075303883947,0.10880332183859426,1.0912333969743309,1.0912333969743309,2.5,401.4267383192621,234.19217397937575,0.0,
ID19800 → ID19833,0,19800,19833,0.049366677492740596,1.1580626426427516,0.22308886175835405,0.22308886175835405,23.5,396.0043616468675,234.71900266498034,0.0,
ID19359 → ID19445,0,19359,19445,0.06038601184786685,0.6924954251422912,0.4646729546155607,0.4646729546155607,4.5,400.7928275801413,235.1084366337019,0.0,
ID20082 → ID20118,0,20082,20118,0.07510219404354834,0.3098072387323924,0.8171136178841659,0.8171136178841659,35.5,392.8218959174828,237.60211778424758,0.0,
ID19482 → ID19447,0,19482,19447,0.11312700106723583,1.6483903310189156,1.1000548657599254,1.1000548657599254,8.5,400.1609415659675,235.4190280079167,0.0,
ID19781 → ID19800,0,19781,19800,0.04805952847362005,0.7613822899827483,0.31968662962630195,0.31968662962630195,22.5,396.2330419004261,234.71808033661364,0.0,
ID19576 → ID19598,0,19576,19598,0.060124896507879666,1.3815059693611165,0.5119256725638839,0.5119256725638839,12.5,399.09360783303885,234.4092854542387,0.0,
