LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID26665 → ID26613,0,26665,26613,0.08363571142783943,1.6273144758976437,0.33731142680343623,0.33731142680343623,40.5,208.27098069662327,373.85863523348223,0.0,
ID25626 → ID25755,0,25626,25755,0.05210106034819828,1.8110310655301924,0.48172208881737066,0.48172208881737066,10.5,205.6078106511955,371.1121696694206,0.0,
ID26592 → ID26665,0,26592,26665,0.17682807292687708,0.8653609675089662,2.12030421615787,2.12030421615787,39.5,207.23127277820345,374.0848529918153,0.0,
ID25588 → ID25670,0,25588,25670,0.10722610722610726,2.004880400231756,1.1051692788925926,1.1051692788925926,5.5,206.66573618432585,371.67585082622156,0.0,
ID25689 → ID25626,0,25689,25626,0.05031568722676505,0.0362125148684583,0.12913879242971776,0.12913879242971776,9.5,205.7943548079636,370.97080555492016,0.0,
ID25709 → ID25601,0,25709,25601,0.06180665610140401,0.534360851423057,0.21942411706884785,0.21942411706884785,3.5,206.49899940577524,371.24486396935447,0.0,
ID25744 → ID25474,0,25744,25474,0.06498719362680039,NaN,0.7713239209614156,0.7713239209614156,0.5,208.3159960644316,371.29853188021264,0.0,
ID26004 → ID26118,0,26004,26118,0.09917971662938108,0.42382589697392914,0.8758088315629957,0.8758088315629957,21.5,203.21777492172896,374.84709029931446,0.0,
ID26517 → ID26592,0,26517,26592,0.09503916449084715,0.7443687591533927,1.1725968224805,1.1725968224805,38.5,205.81786776682503,374.6101697016835,0.0,
ID26392 → ID26350,0,26392,26350,0.05657372256398052,2.773475793098547,0.6314660851009248,0.6314660851009248,28.5,203.11681025165973,376.90794349235756,0.0,
ID26118 → ID26031,0,26118,26031,0.05757838735234533,0.6541279679303074,0.36226582243825417,0.36226582243825417,22.5,203.53812031741222,375.3449254519244,0.0,
