LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
ID45312,45312,0,925.0,180.01466380543633,164.64324034334763,0.0,7.0,7,17.223960459873705,1,,2729.935553168636,2994.0,266.0,5179.0,2541570.0,1089.156284950164,0.8569071445079585,2.313320278863911,-0.12148091033945484,0.2117218124347162,22.16268544946629,13.548406038409013,-0.9373440629783704,1.6358149723765476,931.9999999999998,116.84243776115046,0.8578760780145251,0.9748953974895395,3.827301302435264
ID46145,46145,0,846.0,178.2841627172196,163.78771721958927,0.0,1.0,1,16.39065416446578,1,,2982.8483412322275,3137.0,363.0,5496.0,2517524.0,957.8653229824814,0.8616813607321686,2.882690823161914,-0.14247452929351168,0.2306513176516449,21.369938136710733,12.658400974677004,2.1781280179899962,1.688202023261948,844.0,114.67598307362027,0.806505562209553,0.9580022701475598,3.9473101246623803
ID45443,45443,0,902.0,180.50798069784705,165.15033407572383,0.0,11.0,11,16.906870727400857,1,,2825.9265033407573,3015.0,289.0,5044.0,2537682.0,1009.9129012795187,0.8597594470182589,2.587182834303341,-0.1311046666002864,0.5730071972144963,21.924840116464708,13.49206168890512,2.1798724882249005,1.6250177787501585,898.0000000000001,118.40862612760418,0.8048584657742188,0.9614561027837261,3.9513470316611974
ID46027,46027,0,818.0,183.9795751633987,168.18627450980392,0.0,39.0,39,16.11647812414279,1,,3210.1584766584765,3473.0,355.0,5199.0,2613069.0,1095.6675907040433,0.8723647368584987,2.730142411808997,-0.27893122555092603,0.30207099264870724,20.793208454248415,13.00541839884141,2.270626888817788,1.5988111890426209,816.0,110.78565711363896,0.8354740145809926,0.9685459940652821,3.878273731304616
ID45644,45644,0,936.0,180.42261270855522,166.80812921547746,0.0,14.0,14,17.288521716057147,1,,2749.0587606837607,2971.0,257.0,5068.0,2573119.0,1075.9821489126957,0.8592898568034791,2.3615738852246895,0.002953049479341728,0.39883699093089375,22.461386216895253,13.881857914203719,2.1425057386952853,1.6180389077396538,939.0000000000003,119.64936804240808,0.8242418053171822,0.9620901639344266,3.904609557502048
ID45964,45964,0,866.0,182.48356535189484,168.0102474864656,0.0,34.0,34,16.56451393462626,1,,3055.7106481481483,3333.0,265.0,5152.0,2640134.0,1176.958570151915,0.8718540427358089,2.4185376445283584,-0.27935150130862557,0.34891152445251766,20.862666994804112,13.629353203054034,2.369374531683787,1.5307158515878254,861.9999999999998,111.8647872554895,0.8656260704210762,0.9734613212874084,3.81012977407097
ID45710,45710,0,844.0,177.294750345372,164.10903887902114,0.0,23.0,23,16.39550849721384,1,,3040.4443127962086,3191.0,295.0,4887.0,2566135.0,900.9924976829843,0.8638951388563807,3.128134578507868,0.053103566351971936,0.11027829980611364,21.406907101516378,13.10474590890548,2.241594059624954,1.6335232480142228,844.4999999999999,112.8713291130611,0.8329947029837825,0.9734870317002879,3.8840410578056326
