LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frames),(pixels/frames),(pixels),(frames),(pixels),(pixels),(pixels),
ID8968 → ID8797,0,8968,8797,0.04292365760254413,0.3958687314129035,0.3910761504459304,0.3910761504459304,10.5,396.50148187095687,460.4327938477806,0.0,
ID9971 → ID10247,0,9971,10247,0.22504641414817084,0.7616297682482898,2.2843612846729164,2.2843612846729164,30.5,391.91262292458987,471.2865951170681,0.0,
ID9141 → ID8869,0,9141,8869,0.10322834424435623,0.41864670903550905,1.032393740800992,1.032393740800992,3.5,396.7377194201989,458.32036083171937,0.0,
ID9532 → ID9581,0,9532,9581,0.05194523714916932,0.8361618980295158,0.3396490431111982,0.3396490431111982,18.5,394.8017132195231,465.50394720666685,0.0,
ID10247 → ID10030,0,10247,10030,0.10136002052857629,0.9485923021825238,0.2381557086161625,0.2381557086161625,31.5,391.9461136347929,472.5015738978003,0.0,
ID9555 → ID9665,0,9555,9665,0.07528470833688738,1.012882632704826,0.6589903245419824,0.6589903245419824,21.5,394.768435256059,466.865880869324,0.0,
ID9778 → ID9827,0,9778,9827,0.0541898643826485,1.4245932408187414,0.42210658583424165,0.42210658583424165,25.5,392.76403481349894,468.7695573862103,0.0,
ID10313 → ID9753,0,10313,9753,0.0816,0.35995704012322893,0.9817487488506548,0.9817487488506548,23.5,393.02925531359887,467.9404203345657,0.0,
ID10030 → ID10176,0,10030,10176,0.15025528811086797,2.1937000728344533,1.092513429684052,1.092513429684052,32.5,391.51318197156155,472.723496629157,0.0,
ID8869 → ID9068,0,8869,9068,0.06595864309365984,0.658686741027001,0.765950191350969,0.765950191350969,4.5,396.12689005656534,458.91423177419813,0.0,
ID9191 → ID9343,0,9191,9343,0.07309666677926996,1.2850732091338737,0.6320207060902383,0.6320207060902383,13.5,395.85821472858913,462.274338173527,0.0,
